股票代码,股票简称,信号日期,信号来源,信号级别,net_profit_positive_3y_latest,pe,pe_lt_30,revenue_growth_yoy,profit_growth_yoy,growth_positive,peg_like_ratio,peg_like_lt_1,error_reason
603697,有友食品,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,35.9161,False,0.3927,0.1625,True,2.2103,False,
603725,天安新材,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,21.5201,True,0.1027,0.2370,True,0.9081,True,
603809,豪能股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,37.0195,False,0.1337,0.3035,True,1.2198,False,
603901,永创智能,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,335.7492,False,0.0697,0.0575,True,58.3691,False,
603938,三孚股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,85.7632,False,0.0810,1.5798,True,0.5429,True,
603966,法兰泰克,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,20.8824,True,0.1860,0.3836,True,0.5443,True,
603983,丸美生物,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,53.7068,False,0.2814,0.2162,True,2.4839,False,
605005,合兴股份,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,30.1168,False,-0.0098,-0.0572,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.057159279022499274).
605009,豪悦护理,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,24.1006,True,0.4234,0.0567,True,4.2497,False,
605068,明新旭腾,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.2589,-0.1962,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.19620771781499605).; PE计算失败：年度净利润无效或非正 (-172000000.0).
605080,浙江自然,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,21.0568,True,0.3077,1.4829,True,0.1420,True,
605133,嵘泰股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,42.1535,False,0.2980,0.1376,True,3.0630,False,
605138,盛泰集团,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,78.1276,False,-0.1006,2.0014,False,0.3904,True,
605169,洪通燃气,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,17.7240,True,0.4416,9.5101,True,0.0186,True,
605188,国光连锁,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,2448.1541,False,0.0515,-0.1807,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.18074839720650598).
688011,新光光电,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.7620,-1.5729,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.5728507369821279).; PE计算失败：年度净利润无效或非正 (-67958400.0).
688070,纵横股份,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,False,,,0.4220,0.0383,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-35791700.0).
688084,晶品特装,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,2.1281,0.6149,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-57193000.0).
688131,皓元医药,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,45.0262,False,0.2000,2.7228,True,0.1654,True,
688135,利扬芯片,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.1111,-23.4062,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-23.406203840472674).; PE计算失败：年度净利润无效或非正 (-61618700.0).
688173,希荻微,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.4472,0.4423,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-291000000.0).
688196,卓越新能,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,33.8138,False,-0.1832,1.1122,False,0.3040,True,
688197,首药控股,2025-05-30,ChanBreakoutStrategyV8,Daily,False,,,,0.0480,,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-212000000.0).; 营收同比增长计算失败：上一期营收接近零.
688215,瑞晟智能,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,100.5206,False,-0.1330,0.2919,False,3.4440,False,
688314,康拓医疗,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,28.3374,True,0.1798,0.2063,True,1.3734,False,
688360,德马科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,48.3336,False,0.2536,0.4912,True,0.9840,True,
688386,泛亚微透,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,37.7486,False,0.2596,0.4322,True,0.8734,True,
688566,吉贝尔,2025-05-30,ChanBreakoutStrategyV8,Daily,True,24.5660,True,0.0412,-0.0568,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.05679937691500551).
688580,伟思医疗,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,43.4799,False,0.0940,0.5271,True,0.8248,True,
688600,皖仪科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,191.7142,False,0.1652,0.8378,True,2.2882,False,
688602,康鹏科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.4379,0.5973,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-49531600.0).
688613,奥精医疗,2025-05-30,ChanBreakoutStrategyV8,Daily,False,,,-0.1035,-0.8499,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8498868566322192).; PE计算失败：年度净利润无效或非正 (-12662200.0).
688665,四方光电,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,37.1959,False,0.5141,0.6498,True,0.5724,True,
688667,菱电电控,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,179.9683,False,0.2188,45.2084,True,0.0398,True,
688722,同益中,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,36.3389,False,1.2793,1.4735,True,0.2466,True,
688737,中自科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.0747,-0.4691,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.46908218554824826).; PE计算失败：年度净利润无效或非正 (-26211600.0).
430425,乐创技术,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,79.8343,False,0.2003,0.8239,True,0.9690,True,
831195,三祥科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,18.6651,True,0.2227,3.2093,True,0.0582,True,
831834,三维股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,21.9918,True,0.2077,0.6146,True,0.3578,True,
832419,路斯股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,28.9580,True,0.1720,0.1734,True,1.6697,False,
832802,保丽洁,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,17.0506,True,-0.1265,0.0736,False,2.3178,False,
832885,星辰科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,102.5965,False,0.3171,0.1844,True,5.5627,False,
832982,锦波生物,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,29.5554,True,0.6195,0.6733,True,0.4390,True,
833266,生物谷,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.4018,-2.5925,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-2.5925275184485197).; PE计算失败：年度净利润无效或非正 (-74401000.0).
833429,康比特,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,33.8154,False,0.2597,0.0966,True,3.5000,False,
833454,同心传动,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,45.6296,False,0.3933,1.0500,True,0.4346,True,
833580,科创新材,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,77.5057,False,-0.0816,-0.4889,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.48890606529053376).
833781,瑞奇智造,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,54.6699,False,-0.0094,-1.4396,False,,,PEG近似值计算失败：利润增长率无效或非正 (-1.439597657244716).
834261,一诺威,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,14.4771,True,0.0903,0.2795,True,0.5180,True,
834475,三友科技,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,False,62.2001,False,-0.6221,-2.6030,False,,,PEG近似值计算失败：利润增长率无效或非正 (-2.6029604803798354).
836149,旭杰科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.5355,-0.1408,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14081948202551217).; PE计算失败：年度净利润无效或非正 (-30172100.0).
836247,华密新材,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,59.8294,False,0.0647,-0.1119,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.11191930217458809).
836419,万德股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,28.6664,True,-0.3000,-0.4789,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.4788564217066304).
837006,晟楠科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.2871,2.1070,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-9797600.0).
837242,建邦科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,11.9888,True,0.2238,0.4972,True,0.2411,True,
838163,方大新材,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,23.8898,True,0.4545,-0.1324,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.13240617680101613).
838275,驱动力,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,59.6316,False,-0.1074,-0.6745,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.674464).
839792,东和新材,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,24.3390,True,-0.1198,0.1458,False,1.6690,False,
839946,华阳变速,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.0893,1.6058,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-16306700.0).
870656,海昇药业,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,9.4995,True,0.0017,-0.2091,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.20906000238578074).
871642,通易航天,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.1441,0.7976,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-1584800.0).
871694,中裕科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,11.7208,True,0.4839,1.1977,True,0.0979,True,
872931,无锡鼎邦,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,12.4882,True,-0.1879,-0.2000,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.20004047646582634).
873305,九菱科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,62.9402,False,0.0444,0.1962,True,3.2076,False,
920819,颖泰生物,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.0095,1.0789,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-587000000.0).
