symbol,stock_name,signal_date,strategy_name,signal_level,market_cap_formatted,pe,pb,revenue_growth_yoy,profit_growth_yoy,peg_like_ratio,net_profit_positive_3y_latest,growth_positive,pe_lt_30,peg_like_lt_1,tech_notes,error_reason
301320,豪江智能,2025-06-05,AdaptedMAPullbackStrategy,Daily,34.65亿,73.90,3.28,0.07,0.29,2.55,是,是,否,否,,
301356,天振股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,37.35亿,,1.26,1.69,3.75,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-37246400.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-37246400.0).
301361,众智科技,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,35.63亿,44.70,3.05,0.33,0.48,0.93,是,是,否,是,,
301387,光大同创,2025-06-05,AdaptedMAPullbackStrategy,Daily,39.90亿,195.00,2.43,0.51,0.56,3.49,是,是,否,否,,
301488,豪恩汽电,2025-06-05,AdaptedMAPullbackStrategy,Daily,63.85亿,63.22,4.80,0.36,0.04,14.25,是,是,否,否,,
301509,金凯生科,2025-06-05,AdaptedMAPullbackStrategy,Daily,41.73亿,108.10,1.90,0.42,1.83,0.59,是,是,否,是,,
301559,中集环科,2025-06-05,AdaptedMAPullbackStrategy,Daily,98.40亿,32.37,2.08,-0.01,-0.57,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.5699325629351747).; PEG近似值计算失败：利润增长率无效或非正 (-0.5699325629351747).
301628,强达电路,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,61.05亿,54.03,5.52,0.10,0.01,42.54,是,是,否,否,,
302132,中航成飞,2025-06-05,AdaptedMAPullbackStrategy,Daily,2103.42亿,1878.05,10.73,-0.81,-0.90,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.8953722334004024).; PEG近似值计算失败：利润增长率无效或非正 (-0.8953722334004024).
600037,歌华有线,2025-06-05,ChanBreakoutStrategyV8,Daily,118.02亿,,0.93,-0.14,4.70,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-69520900.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-69520900.0).
600051,宁波联合,2025-06-05,AdaptedMAPullbackStrategy,Daily,22.69亿,27.96,0.67,0.61,0.94,0.30,是,是,是,是,,
600053,九鼎投资,2025-06-05,AdaptedMAPullbackStrategy,Daily,66.16亿,,2.55,-0.25,-7.37,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-7.374020500047897).; PE计算失败：年度净利润无效或非正 (-268000000.00000003).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-7.374020500047897).; PE计算失败：年度净利润无效或非正 (-268000000.00000003).
600059,古越龙山,2025-06-05,AdaptedMAPullbackStrategy,Daily,91.15亿,44.25,1.53,-0.05,-0.05,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.0481545694264126).; PEG近似值计算失败：利润增长率无效或非正 (-0.0481545694264126).
600137,浪莎股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,17.85亿,76.27,3.25,-0.10,0.96,0.79,是,否,否,是,,
600148,长春一东,2025-06-05,AdaptedMAPullbackStrategy,Daily,27.85亿,,5.99,-0.01,0.76,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2321200.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2321200.0).
600149,廊坊发展,2025-06-05,AdaptedMAPullbackStrategy,Daily,19.39亿,22.83,8.11,0.01,0.85,0.27,否,是,是,是,,
600262,北方股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,36.96亿,20.65,2.18,0.06,0.22,0.93,是,是,是,是,,
600279,重庆港,2025-06-05,AdaptedMAPullbackStrategy,Daily,73.11亿,13.82,1.09,-0.20,-2.14,,否,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-2.1397805876276528).; PEG近似值计算失败：利润增长率无效或非正 (-2.1397805876276528).
600336,澳柯玛,2025-06-05,AdaptedMAPullbackStrategy,Daily,56.42亿,,2.27,-0.14,0.29,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-48525400.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-48525400.0).
600343,航天动力,2025-06-05,AdaptedMAPullbackStrategy,Daily,75.50亿,,5.25,-0.01,-0.14,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14424047949008276).; PE计算失败：年度净利润无效或非正 (-187000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14424047949008276).; PE计算失败：年度净利润无效或非正 (-187000000.0).
600379,宝光股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,34.34亿,38.00,4.46,-0.20,0.16,2.36,是,否,否,否,,
600448,华纺股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,24.44亿,,2.03,0.15,-0.50,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.49799026866934637).; PE计算失败：年度净利润无效或非正 (-55515500.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.49799026866934637).; PE计算失败：年度净利润无效或非正 (-55515500.0).
600523,贵航股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,58.34亿,32.78,1.88,0.09,0.05,7.04,是,是,否,否,,
600589,大位科技,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,113.69亿,,15.86,0.05,11.04,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-22132000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-22132000.0).
600616,金枫酒业,2025-06-05,AdaptedMAPullbackStrategy,Daily,39.27亿,681.62,2.00,-0.12,0.06,108.83,是,否,否,否,,
600699,均胜电子,2025-06-05,AdaptedMAPullbackStrategy,Daily,251.73亿,26.22,1.84,0.10,0.11,2.44,是,是,是,否,,
600774,汉商集团,2025-06-05,AdaptedMAPullbackStrategy,Daily,26.26亿,,1.58,-0.24,-0.78,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.7820813308395874).; PE计算失败：年度净利润无效或非正 (-14587200.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.7820813308395874).; PE计算失败：年度净利润无效或非正 (-14587200.0).
600790,轻纺城,2025-06-05,AdaptedMAPullbackStrategy,Daily,55.99亿,39.71,0.90,-0.05,-0.47,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.467953994069548).; PEG近似值计算失败：利润增长率无效或非正 (-0.467953994069548).
600817,宇通重工,2025-06-05,AdaptedMAPullbackStrategy,Daily,64.15亿,28.26,2.58,0.01,0.62,0.45,是,是,是,是,,
600829,人民同泰,2025-06-05,ChanBreakoutStrategyV8,Daily,51.49亿,24.18,1.76,0.03,-0.41,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.41480125462922185).; PEG近似值计算失败：利润增长率无效或非正 (-0.41480125462922185).
600855,航天长峰,2025-06-05,AdaptedMAPullbackStrategy,Daily,58.66亿,,3.74,-0.34,0.01,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-246000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-246000000.0).
601022,宁波远洋,2025-06-05,AdaptedMAPullbackStrategy,Daily,124.84亿,22.53,2.10,0.18,0.05,4.70,是,是,是,否,,
601083,锦江航运,2025-06-05,AdaptedMAPullbackStrategy,Daily,149.08亿,14.60,1.66,0.33,1.88,0.08,是,是,是,是,,
601138,工业富联,2025-06-05,ChanBreakoutStrategyV8,Daily,4082.98亿,17.59,2.60,0.35,0.25,0.70,是,是,是,是,,
601678,滨化股份,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,87.42亿,39.92,0.76,0.94,2.26,0.18,是,是,否,是,,
601700,风范股份,2025-06-05,ChanBreakoutStrategyV8,Daily,54.14亿,59.31,2.06,-0.43,-1.66,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-1.6588433095096287).; PEG近似值计算失败：利润增长率无效或非正 (-1.6588433095096287).
601908,京运通,2025-06-05,AdaptedMAPullbackStrategy,Daily,74.37亿,,0.83,-0.54,0.80,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2361000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2361000000.0).
601956,东贝集团,2025-06-05,AdaptedMAPullbackStrategy,Daily,42.41亿,33.39,1.67,0.03,-0.06,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.05846893337217513).; PEG近似值计算失败：利润增长率无效或非正 (-0.05846893337217513).
603013,亚普股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,92.01亿,18.40,2.09,0.06,0.01,23.55,是,是,是,否,,
603063,禾望电气,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,142.72亿,32.36,3.08,0.41,0.90,0.36,是,是,否,是,,
603065,宿迁联盛,2025-06-05,AdaptedMAPullbackStrategy,Daily,37.25亿,94.63,1.81,-0.03,-0.29,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.2872491458823745).; PEG近似值计算失败：利润增长率无效或非正 (-0.2872491458823745).
603067,振华股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,116.21亿,24.57,3.55,0.08,0.37,0.67,是,是,是,是,,
603083,剑桥科技,2025-06-05,AdaptedMAPullbackStrategy,Daily,112.12亿,67.14,4.78,0.05,0.21,3.18,是,是,否,否,,
603102,百合股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,28.72亿,20.66,1.75,0.10,0.01,20.27,是,是,是,否,,
603109,神驰机电,2025-06-05,AdaptedMAPullbackStrategy,Daily,59.58亿,30.71,2.99,0.39,2.85,0.11,是,是,否,是,,
603139,康惠制药,2025-06-05,AdaptedMAPullbackStrategy,Daily,19.77亿,,2.35,-0.05,-16.87,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-16.869741323759552).; PE计算失败：年度净利润无效或非正 (-89625500.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-16.869741323759552).; PE计算失败：年度净利润无效或非正 (-89625500.0).
603319,美湖股份,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,89.61亿,53.98,3.72,0.13,0.21,2.52,是,是,否,否,,
603321,梅轮电梯,2025-06-05,AdaptedMAPullbackStrategy,Daily,24.77亿,18.49,2.01,-0.11,-0.94,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.9415564043104624).; PEG近似值计算失败：利润增长率无效或非正 (-0.9415564043104624).
603331,百达精工,2025-06-05,AdaptedMAPullbackStrategy,Daily,20.95亿,63.44,1.60,0.04,-0.28,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.27518376957875523).; PEG近似值计算失败：利润增长率无效或非正 (-0.27518376957875523).
603335,迪生力,2025-06-05,AdaptedMAPullbackStrategy,Daily,21.02亿,,8.91,-0.25,-0.86,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8636060333962156).; PE计算失败：年度净利润无效或非正 (-145000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8636060333962156).; PE计算失败：年度净利润无效或非正 (-145000000.0).
603337,杰克股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,180.57亿,22.24,3.76,0.10,0.31,0.72,是,是,是,是,,
603392,万泰生物,2025-06-05,ChanBreakoutStrategyV8,Daily,991.35亿,935.24,8.12,-0.47,-1.42,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-1.4188642857142857).; PEG近似值计算失败：利润增长率无效或非正 (-1.4188642857142857).
603610,麒盛科技,2025-06-05,AdaptedMAPullbackStrategy,Daily,43.56亿,27.92,1.41,0.04,-0.01,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.010110654132393263).; PEG近似值计算失败：利润增长率无效或非正 (-0.010110654132393263).
603611,诺力股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,52.94亿,11.46,1.72,-0.07,0.07,1.65,是,否,是,否,,
603639,海利尔,2025-06-05,AdaptedMAPullbackStrategy,Daily,49.90亿,27.57,1.41,0.10,0.16,1.75,是,是,是,否,,
603725,天安新材,2025-06-05,AdaptedMAPullbackStrategy,Daily,23.38亿,23.15,3.02,0.10,0.24,0.98,否,是,是,是,,
603901,永创智能,2025-06-05,AdaptedMAPullbackStrategy,Daily,58.08亿,372.80,2.30,0.07,0.06,64.81,是,是,否,否,,
603983,丸美生物,2025-06-05,AdaptedMAPullbackStrategy,Daily,185.98亿,54.38,5.29,0.28,0.22,2.52,是,是,否,否,,
605033,美邦股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,26.54亿,72.00,2.30,-0.07,-0.33,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.32597854998627307).; PEG近似值计算失败：利润增长率无效或非正 (-0.32597854998627307).
605055,迎丰股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,34.23亿,77.48,2.97,-0.06,-1.13,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-1.132441023201505).; PEG近似值计算失败：利润增长率无效或非正 (-1.132441023201505).
605066,天正电气,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,39.57亿,32.70,2.15,0.01,0.18,1.81,是,是,否,否,,
605068,明新旭腾,2025-06-05,AdaptedMAPullbackStrategy,Daily,29.61亿,,1.76,0.26,-0.20,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.19620771781499605).; PE计算失败：年度净利润无效或非正 (-172000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.19620771781499605).; PE计算失败：年度净利润无效或非正 (-172000000.0).
605138,盛泰集团,2025-06-05,AdaptedMAPullbackStrategy,Daily,38.33亿,82.17,1.50,-0.10,2.00,0.41,是,否,否,是,,
605162,新中港,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,31.00亿,21.09,2.32,-0.21,-0.39,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.3919696254327983).; PEG近似值计算失败：利润增长率无效或非正 (-0.3919696254327983).
605169,洪通燃气,2025-06-05,AdaptedMAPullbackStrategy,Daily,31.03亿,17.94,1.60,0.44,9.51,0.02,是,是,是,是,,
605298,必得科技,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,25.96亿,66.81,2.53,0.08,4.37,0.15,是,是,否,是,,
688021,奥福科技,2025-06-05,AdaptedMAPullbackStrategy,Daily,10.48亿,,1.23,0.34,0.63,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-43967600.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-43967600.0).
688059,华锐精密,2025-06-05,AdaptedMAPullbackStrategy,Daily,43.51亿,40.66,3.20,0.31,0.70,0.58,是,是,否,是,,
688084,晶品特装,2025-06-05,AdaptedMAPullbackStrategy,Daily,52.14亿,,3.34,2.13,0.61,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-57193000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-57193000.0).
688112,鼎阳科技,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,57.14亿,51.02,3.63,0.27,0.34,1.50,是,是,否,否,,
688135,利扬芯片,2025-06-05,AdaptedMAPullbackStrategy,Daily,39.54亿,,3.56,0.11,-23.41,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-23.406203840472674).; PE计算失败：年度净利润无效或非正 (-61618700.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-23.406203840472674).; PE计算失败：年度净利润无效或非正 (-61618700.0).
688151,XD华强科,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,65.94亿,292.69,1.57,-0.46,-0.87,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.8668858021418725).; PEG近似值计算失败：利润增长率无效或非正 (-0.8668858021418725).
688158,优刻得,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,100.41亿,,4.25,0.08,0.28,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-241000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-241000000.0).
688173,希荻微,2025-06-05,AdaptedMAPullbackStrategy,Daily,56.58亿,,3.86,0.45,0.44,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-291000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-291000000.0).
688188,柏楚电子,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,409.93亿,46.42,7.15,0.30,0.31,1.48,是,是,否,否,,
688205,DR德科立,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,101.20亿,101.20,4.48,0.06,-0.37,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.3682028550941921).; PEG近似值计算失败：利润增长率无效或非正 (-0.3682028550941921).
688219,会通股份,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,59.19亿,30.51,2.57,0.15,0.15,2.08,是,是,否,否,,
688302,海创药业,2025-06-05,AdaptedMAPullbackStrategy,Daily,46.44亿,,3.99,,0.32,,否,不适用,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-199000000.0).; 营收同比增长计算失败：上一期营收接近零.; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-199000000.0).; 营收同比增长计算失败：上一期营收接近零.
688313,仕佳光子,2025-06-05,AdaptedMAPullbackStrategy,Daily,150.99亿,232.53,11.69,1.20,10.04,0.23,否,是,否,是,,
688314,康拓医疗,2025-06-05,AdaptedMAPullbackStrategy,Daily,25.17亿,28.47,3.82,0.18,0.21,1.38,是,是,是,否,,
688316,青云科技,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,28.22亿,,44.01,-0.37,-2.02,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-2.016305994230997).; PE计算失败：年度净利润无效或非正 (-95757700.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-2.016305994230997).; PE计算失败：年度净利润无效或非正 (-95757700.0).
688360,德马科技,2025-06-05,AdaptedMAPullbackStrategy,Daily,51.96亿,56.16,3.67,0.25,0.49,1.14,是,是,否,否,,
688375,国博电子,2025-06-05,AdaptedMAPullbackStrategy,Daily,333.83亿,68.83,5.35,-0.49,-0.52,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.5245338842975207).; PEG近似值计算失败：利润增长率无效或非正 (-0.5245338842975207).
688386,泛亚微透,2025-06-05,AdaptedMAPullbackStrategy,Daily,39.22亿,39.55,5.23,0.26,0.43,0.92,是,是,否,是,,
688403,汇成股份,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,81.03亿,50.65,2.49,0.19,0.54,0.94,是,是,否,是,,
688443,智翔金泰,2025-06-05,ChanBreakoutStrategyV8,Daily,114.92亿,,5.74,3183.03,0.26,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-797000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-797000000.0).
688518,联赢激光,2025-06-05,ChanBreakoutStrategyV8,Daily,58.88亿,35.47,1.84,0.20,0.65,0.54,是,是,否,是,,
688580,伟思医疗,2025-06-05,AdaptedMAPullbackStrategy,Daily,43.73亿,42.87,2.63,0.09,0.53,0.81,是,是,否,是,,
688600,皖仪科技,2025-06-05,AdaptedMAPullbackStrategy,Daily,28.63亿,198.69,3.87,0.17,0.84,2.37,否,是,否,否,,
688613,奥精医疗,2025-06-05,ChanBreakoutStrategyV8,Daily,27.83亿,,1.98,-0.10,-0.85,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8498868566322192).; PE计算失败：年度净利润无效或非正 (-12662200.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8498868566322192).; PE计算失败：年度净利润无效或非正 (-12662200.0).
688665,四方光电,2025-06-05,AdaptedMAPullbackStrategy,Daily,42.64亿,37.74,4.00,0.51,0.65,0.58,是,是,否,是,,
688667,菱电电控,2025-06-05,AdaptedMAPullbackStrategy,Daily,28.75亿,180.26,1.75,0.22,45.21,0.04,是,是,否,是,,
688719,爱科赛博,2025-06-05,AdaptedMAPullbackStrategy,Daily,38.08亿,52.07,2.25,-0.16,-4.94,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-4.940033688938798).; PEG近似值计算失败：利润增长率无效或非正 (-4.940033688938798).
688776,国光电气,2025-06-05,AdaptedMAPullbackStrategy,Daily,110.29亿,234.41,5.96,-0.34,-0.93,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.9264598128244752).; PEG近似值计算失败：利润增长率无效或非正 (-0.9264598128244752).
688787,海天瑞声,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,57.43亿,506.61,7.71,0.72,1.59,3.19,否,是,否,否,,
430300,辰光医疗,2025-06-05,AdaptedMAPullbackStrategy,Daily,17.04亿,,7.78,0.20,0.05,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-60898600.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-60898600.0).
430425,乐创技术,2025-06-05,AdaptedMAPullbackStrategy,Daily,16.92亿,100.24,6.66,0.20,0.82,1.22,是,是,否,否,,
831195,三祥科技,2025-06-05,AdaptedMAPullbackStrategy,Daily,17.09亿,26.51,2.25,0.22,3.21,0.08,是,是,是,是,,
831768,拾比佰,2025-06-05,AdaptedMAPullbackStrategy,Daily,12.84亿,,1.93,0.19,3.22,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-3675000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-3675000.0).
831834,三维股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,14.26亿,41.93,4.82,0.21,0.61,0.68,是,是,否,是,,
832225,利通科技,2025-06-05,AdaptedMAPullbackStrategy,Daily,25.46亿,23.79,3.59,0.23,0.86,0.28,是,是,是,是,,
832885,星辰科技,2025-06-05,AdaptedMAPullbackStrategy,Daily,32.05亿,199.38,8.28,0.32,0.18,10.81,是,是,否,否,,
833171,国航远洋,2025-06-05,AdaptedMAPullbackStrategy,Daily,53.43亿,235.76,3.97,-0.11,-1.97,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-1.967038545910373).; PEG近似值计算失败：利润增长率无效或非正 (-1.967038545910373).
833266,生物谷,2025-06-05,AdaptedMAPullbackStrategy,Daily,13.74亿,,1.51,-0.40,-2.59,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-2.5925275184485197).; PE计算失败：年度净利润无效或非正 (-74401000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-2.5925275184485197).; PE计算失败：年度净利润无效或非正 (-74401000.0).
833454,同心传动,2025-06-05,AdaptedMAPullbackStrategy,Daily,17.48亿,76.30,5.39,0.39,1.05,0.73,是,是,否,是,,
833580,科创新材,2025-06-05,AdaptedMAPullbackStrategy,Daily,11.69亿,122.99,3.52,-0.08,-0.49,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.48890606529053376).; PEG近似值计算失败：利润增长率无效或非正 (-0.48890606529053376).
833943,优机股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,25.48亿,32.70,4.07,0.21,1.00,0.33,是,是,否,是,,
834261,一诺威,2025-06-05,AdaptedMAPullbackStrategy,Daily,46.93亿,26.51,2.94,0.09,0.28,0.95,是,是,是,是,,
836419,万德股份,2025-06-05,AdaptedMAPullbackStrategy,Daily,13.42亿,43.79,2.61,-0.30,-0.48,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.4788564217066304).; PEG近似值计算失败：利润增长率无效或非正 (-0.4788564217066304).
837006,晟楠科技,2025-06-05,AdaptedMAPullbackStrategy,Daily,30.92亿,,9.60,0.29,2.11,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-9797600.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-9797600.0).
837242,建邦科技,2025-06-05,AdaptedMAPullbackStrategy,Daily,23.08亿,21.57,3.69,0.22,0.50,0.43,是,是,是,是,,
838275,驱动力,2025-06-05,AdaptedMAPullbackStrategy,Daily,18.12亿,129.65,7.58,-0.11,-0.67,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.674464).; PEG近似值计算失败：利润增长率无效或非正 (-0.674464).
839493,并行科技,2025-06-05,RefactoredMultiLevelCrossStrategy,Daily,92.86亿,770.22,24.90,0.51,0.44,17.60,否,是,否,否,,
839792,东和新材,2025-06-05,AdaptedMAPullbackStrategy,Daily,21.42亿,41.10,2.13,-0.12,0.15,2.82,是,否,否,否,,
839946,华阳变速,2025-06-05,AdaptedMAPullbackStrategy,Daily,12.85亿,,5.69,0.09,1.61,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-16306700.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-16306700.0).
870656,海昇药业,2025-06-05,AdaptedMAPullbackStrategy,Daily,19.41亿,38.24,2.91,0.00,-0.21,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.20906000238578074).; PEG近似值计算失败：利润增长率无效或非正 (-0.20906000238578074).
871642,通易航天,2025-06-05,AdaptedMAPullbackStrategy,Daily,19.14亿,,7.72,0.14,0.80,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-1584800.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-1584800.0).
871694,中裕科技,2025-06-05,AdaptedMAPullbackStrategy,Daily,25.97亿,24.73,3.04,0.48,1.20,0.21,是,是,是,是,,
