symbol,stock_name,signal_date,strategy_name,signal_level,market_cap_formatted,pe,pb,revenue_growth_yoy,profit_growth_yoy,peg_like_ratio,net_profit_positive_3y_latest,growth_positive,pe_lt_30,peg_like_lt_1,tech_notes,error_reason
600343,航天动力,2025-06-04,AdaptedMAPullbackStrategy,Daily,76.20亿,,5.30,-0.01,-0.14,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14424047949008276).; PE计算失败：年度净利润无效或非正 (-187000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14424047949008276).; PE计算失败：年度净利润无效或非正 (-187000000.0).
600379,宝光股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,34.24亿,37.90,4.45,-0.20,0.16,2.35,是,否,否,否,,
600448,华纺股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,24.00亿,,1.99,0.15,-0.50,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.49799026866934637).; PE计算失败：年度净利润无效或非正 (-55515500.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.49799026866934637).; PE计算失败：年度净利润无效或非正 (-55515500.0).
600491,龙元建设,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,60.88亿,,0.59,-0.49,53.50,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-663000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-663000000.0).
600616,金枫酒业,2025-06-04,AdaptedMAPullbackStrategy,Daily,40.07亿,695.55,2.04,-0.12,0.06,111.06,是,否,否,否,,
600684,珠江股份,2025-06-04,ChanBreakoutStrategyV8,Daily,34.91亿,224.13,7.49,0.07,3.16,0.71,否,是,否,是,,
600698,湖南天雁,2025-06-04,AdaptedMAPullbackStrategy,Daily,73.27亿,1779.56,9.52,0.10,0.40,44.02,否,是,否,否,,
600699,均胜电子,2025-06-04,AdaptedMAPullbackStrategy,Daily,249.34亿,25.97,1.82,0.10,0.11,2.42,是,是,是,否,,
600774,汉商集团,2025-06-04,AdaptedMAPullbackStrategy,Daily,27.23亿,,1.64,-0.24,-0.78,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.7820813308395874).; PE计算失败：年度净利润无效或非正 (-14587200.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.7820813308395874).; PE计算失败：年度净利润无效或非正 (-14587200.0).
600790,轻纺城,2025-06-04,AdaptedMAPullbackStrategy,Daily,56.58亿,40.13,0.91,-0.05,-0.47,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.467953994069548).; PEG近似值计算失败：利润增长率无效或非正 (-0.467953994069548).
600798,宁波海运,2025-06-04,AdaptedMAPullbackStrategy,Daily,46.45亿,209.95,1.19,-0.14,-0.89,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.8892165156420306).; PEG近似值计算失败：利润增长率无效或非正 (-0.8892165156420306).
600800,渤海化学,2025-06-04,AdaptedMAPullbackStrategy,Daily,44.40亿,,2.78,-0.36,0.05,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-632000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-632000000.0).
600817,宇通重工,2025-06-04,AdaptedMAPullbackStrategy,Daily,64.64亿,28.47,2.60,0.01,0.62,0.46,是,是,是,是,,
600831,ST广网,2025-06-04,ChanBreakoutStrategyV8,Daily,22.47亿,,1.17,-0.14,-0.59,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.5885504155454685).; PE计算失败：年度净利润无效或非正 (-1059000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.5885504155454685).; PE计算失败：年度净利润无效或非正 (-1059000000.0).
600855,航天长峰,2025-06-04,AdaptedMAPullbackStrategy,Daily,58.29亿,,3.72,-0.34,0.01,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-246000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-246000000.0).
600939,重庆建工,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,60.67亿,,0.77,-0.06,-1.96,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.962696030110225).; PE计算失败：年度净利润无效或非正 (-436000000.00000006).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.962696030110225).; PE计算失败：年度净利润无效或非正 (-436000000.00000006).
601011,宝泰隆,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,49.23亿,,0.86,-0.76,0.27,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-463999999.99999994).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-463999999.99999994).
601022,宁波远洋,2025-06-04,AdaptedMAPullbackStrategy,Daily,127.46亿,23.01,2.14,0.18,0.05,4.80,是,是,是,否,,
601083,锦江航运,2025-06-04,AdaptedMAPullbackStrategy,Daily,150.12亿,14.70,1.67,0.33,1.88,0.08,是,是,是,是,,
601231,环旭电子,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,316.48亿,19.16,1.73,0.01,0.00,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (0.0).; PEG近似值计算失败：利润增长率无效或非正 (0.0).
601566,九牧王,2025-06-04,ChanBreakoutStrategyV8,Daily,54.82亿,31.15,1.32,-0.05,0.78,0.40,否,否,否,是,,
601908,京运通,2025-06-04,AdaptedMAPullbackStrategy,Daily,74.85亿,,0.84,-0.54,0.80,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2361000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2361000000.0).
601956,东贝集团,2025-06-04,AdaptedMAPullbackStrategy,Daily,43.03亿,33.88,1.69,0.03,-0.06,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.05846893337217513).; PEG近似值计算失败：利润增长率无效或非正 (-0.05846893337217513).
603013,亚普股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,90.58亿,18.12,2.06,0.06,0.01,23.19,是,是,是,否,,
603031,安孚科技,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,58.23亿,34.66,3.05,0.06,0.10,3.46,是,是,否,否,,
603067,振华股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,114.38亿,24.18,3.49,0.08,0.37,0.66,是,是,是,是,,
603085,天成自控,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,46.98亿,,5.40,0.47,1.09,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-16481300.000000002).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-16481300.000000002).
603093,南华期货,2025-06-04,ChanBreakoutStrategyV8,Daily,96.02亿,20.97,2.31,-0.46,0.00,156.79,是,否,是,否,,
603102,百合股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,30.00亿,21.59,1.83,0.10,0.01,21.17,是,是,是,否,,
603109,神驰机电,2025-06-04,AdaptedMAPullbackStrategy,Daily,54.18亿,27.93,2.72,0.39,2.85,0.10,是,是,是,是,,
603139,康惠制药,2025-06-04,AdaptedMAPullbackStrategy,Daily,20.21亿,,2.41,-0.05,-16.87,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-16.869741323759552).; PE计算失败：年度净利润无效或非正 (-89625500.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-16.869741323759552).; PE计算失败：年度净利润无效或非正 (-89625500.0).
603305,旭升集团,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,129.08亿,31.03,1.85,-0.08,-0.39,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.39080191082802546).; PEG近似值计算失败：利润增长率无效或非正 (-0.39080191082802546).
603321,梅轮电梯,2025-06-04,AdaptedMAPullbackStrategy,Daily,24.68亿,18.42,2.00,-0.11,-0.94,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.9415564043104624).; PEG近似值计算失败：利润增长率无效或非正 (-0.9415564043104624).
603331,百达精工,2025-06-04,AdaptedMAPullbackStrategy,Daily,21.05亿,63.75,1.61,0.04,-0.28,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.27518376957875523).; PEG近似值计算失败：利润增长率无效或非正 (-0.27518376957875523).
603335,迪生力,2025-06-04,AdaptedMAPullbackStrategy,Daily,21.45亿,,9.09,-0.25,-0.86,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8636060333962156).; PE计算失败：年度净利润无效或非正 (-145000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8636060333962156).; PE计算失败：年度净利润无效或非正 (-145000000.0).
603337,杰克股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,180.29亿,22.20,3.75,0.10,0.31,0.72,是,是,是,是,,
603351,威尔药业,2025-06-04,AdaptedMAPullbackStrategy,Daily,38.72亿,26.52,2.23,0.06,0.06,4.63,是,是,是,否,,
603416,信捷电气,2025-06-04,AdaptedMAPullbackStrategy,Daily,91.80亿,40.09,3.92,0.14,0.03,11.60,是,是,否,否,,
603610,麒盛科技,2025-06-04,AdaptedMAPullbackStrategy,Daily,43.77亿,28.06,1.41,0.04,-0.01,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.010110654132393263).; PEG近似值计算失败：利润增长率无效或非正 (-0.010110654132393263).
603657,春光科技,2025-06-04,AdaptedMAPullbackStrategy,Daily,32.26亿,225.34,3.41,0.55,1.72,1.31,是,是,否,否,,
603666,亿嘉和,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,72.99亿,,3.37,2.18,1.22,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-218000000.00000003).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-218000000.00000003).
603725,天安新材,2025-06-04,AdaptedMAPullbackStrategy,Daily,23.81亿,23.57,3.07,0.10,0.24,0.99,否,是,是,是,,
603809,豪能股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,119.20亿,37.02,3.81,0.13,0.30,1.22,是,是,否,否,,
603863,松炀资源,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,29.49亿,,6.55,-0.29,0.20,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-236000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-236000000.0).
603901,永创智能,2025-06-04,AdaptedMAPullbackStrategy,Daily,52.81亿,338.99,2.09,0.07,0.06,58.93,是,是,否,否,,
603966,法兰泰克,2025-06-04,AdaptedMAPullbackStrategy,Daily,34.88亿,20.89,2.10,0.19,0.38,0.54,是,是,是,是,,
603983,丸美生物,2025-06-04,AdaptedMAPullbackStrategy,Daily,195.81亿,57.25,5.57,0.28,0.22,2.65,是,是,否,否,,
605006,山东玻纤,2025-06-04,ChanBreakoutStrategyV8,Daily,45.09亿,,1.71,0.18,1.10,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-98930500.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-98930500.0).
605033,美邦股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,25.72亿,69.77,2.23,-0.07,-0.33,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.32597854998627307).; PEG近似值计算失败：利润增长率无效或非正 (-0.32597854998627307).
605055,迎丰股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,34.67亿,78.48,3.00,-0.06,-1.13,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-1.132441023201505).; PEG近似值计算失败：利润增长率无效或非正 (-1.132441023201505).
605068,明新旭腾,2025-06-04,AdaptedMAPullbackStrategy,Daily,29.80亿,,1.77,0.26,-0.20,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.19620771781499605).; PE计算失败：年度净利润无效或非正 (-172000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.19620771781499605).; PE计算失败：年度净利润无效或非正 (-172000000.0).
605080,浙江自然,2025-06-04,AdaptedMAPullbackStrategy,Daily,41.34亿,22.35,1.94,0.31,1.48,0.15,是,是,是,是,,
605138,盛泰集团,2025-06-04,AdaptedMAPullbackStrategy,Daily,38.00亿,81.46,1.48,-0.10,2.00,0.41,是,否,否,是,,
605169,洪通燃气,2025-06-04,AdaptedMAPullbackStrategy,Daily,31.06亿,17.95,1.60,0.44,9.51,0.02,是,是,是,是,,
605286,同力日升,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,63.47亿,25.80,3.10,0.12,0.76,0.34,是,是,是,是,,
688059,华锐精密,2025-06-04,AdaptedMAPullbackStrategy,Daily,42.77亿,39.97,3.14,0.31,0.70,0.57,是,是,否,是,,
688084,晶品特装,2025-06-04,AdaptedMAPullbackStrategy,Daily,52.13亿,,3.34,2.13,0.61,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-57193000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-57193000.0).
688135,利扬芯片,2025-06-04,AdaptedMAPullbackStrategy,Daily,39.05亿,,3.52,0.11,-23.41,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-23.406203840472674).; PE计算失败：年度净利润无效或非正 (-61618700.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-23.406203840472674).; PE计算失败：年度净利润无效或非正 (-61618700.0).
688155,先惠技术,2025-06-04,ChanBreakoutStrategyV8,Daily,57.94亿,25.98,2.87,0.07,0.20,1.27,否,是,是,否,,
688173,希荻微,2025-06-04,AdaptedMAPullbackStrategy,Daily,54.49亿,,3.72,0.45,0.44,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-291000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-291000000.0).
688302,海创药业,2025-06-04,AdaptedMAPullbackStrategy,Daily,47.19亿,,4.05,,0.32,,否,不适用,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-199000000.0).; 营收同比增长计算失败：上一期营收接近零.; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-199000000.0).; 营收同比增长计算失败：上一期营收接近零.
688313,仕佳光子,2025-06-04,AdaptedMAPullbackStrategy,Daily,134.34亿,206.89,10.40,1.20,10.04,0.21,否,是,否,是,,
688314,康拓医疗,2025-06-04,AdaptedMAPullbackStrategy,Daily,25.60亿,28.96,3.88,0.18,0.21,1.40,是,是,是,否,,
688339,亿华通,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,49.11亿,,1.99,-0.20,-0.02,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.019775361715004977).; PE计算失败：年度净利润无效或非正 (-455999999.99999994).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.019775361715004977).; PE计算失败：年度净利润无效或非正 (-455999999.99999994).
688360,德马科技,2025-06-04,AdaptedMAPullbackStrategy,Daily,51.47亿,55.63,3.63,0.25,0.49,1.13,是,是,否,否,,
688375,国博电子,2025-06-04,AdaptedMAPullbackStrategy,Daily,332.70亿,68.60,5.33,-0.49,-0.52,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.5245338842975207).; PEG近似值计算失败：利润增长率无效或非正 (-0.5245338842975207).
688498,源杰科技,2025-06-04,AdaptedMAPullbackStrategy,Daily,114.33亿,,5.46,0.41,0.36,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-6133900.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-6133900.0).
688505,复旦张江,2025-06-04,ChanBreakoutStrategyV8,Daily,91.53亿,230.36,3.97,0.22,0.14,17.02,是,是,否,否,,
688580,伟思医疗,2025-06-04,AdaptedMAPullbackStrategy,Daily,43.64亿,42.79,2.63,0.09,0.53,0.81,是,是,否,是,,
688600,皖仪科技,2025-06-04,AdaptedMAPullbackStrategy,Daily,27.72亿,192.42,3.75,0.17,0.84,2.30,否,是,否,否,,
688639,华恒生物,2025-06-04,ChanBreakoutStrategyV8,Daily,84.91亿,44.69,3.24,0.37,-0.41,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.40979923556814335).; PEG近似值计算失败：利润增长率无效或非正 (-0.40979923556814335).
688661,和林微纳,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,50.93亿,,4.12,1.16,5.90,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-8708100.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-8708100.0).
688665,四方光电,2025-06-04,AdaptedMAPullbackStrategy,Daily,42.43亿,37.55,3.98,0.51,0.65,0.58,是,是,否,是,,
688667,菱电电控,2025-06-04,AdaptedMAPullbackStrategy,Daily,28.25亿,177.15,1.72,0.22,45.21,0.04,是,是,否,是,,
430425,乐创技术,2025-06-04,AdaptedMAPullbackStrategy,Daily,16.84亿,99.76,6.63,0.20,0.82,1.21,是,是,否,否,,
831152,昆工科技,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,22.95亿,,6.02,0.10,-3318.28,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3318.278481012658).; PE计算失败：年度净利润无效或非正 (-33257100.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3318.278481012658).; PE计算失败：年度净利润无效或非正 (-33257100.0).
831195,三祥科技,2025-06-04,AdaptedMAPullbackStrategy,Daily,17.19亿,26.68,2.26,0.22,3.21,0.08,是,是,是,是,,
831370,新安洁,2025-06-04,AdaptedMAPullbackStrategy,Daily,14.64亿,,2.28,-0.10,-3.83,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3.8266305249764896).; PE计算失败：年度净利润无效或非正 (-53433900.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3.8266305249764896).; PE计算失败：年度净利润无效或非正 (-53433900.0).
831834,三维股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,14.69亿,43.20,4.96,0.21,0.61,0.70,是,是,否,是,,
833454,同心传动,2025-06-04,AdaptedMAPullbackStrategy,Daily,17.61亿,76.90,5.44,0.39,1.05,0.73,是,是,否,是,,
833580,科创新材,2025-06-04,AdaptedMAPullbackStrategy,Daily,11.70亿,123.08,3.52,-0.08,-0.49,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.48890606529053376).; PEG近似值计算失败：利润增长率无效或非正 (-0.48890606529053376).
834261,一诺威,2025-06-04,AdaptedMAPullbackStrategy,Daily,47.95亿,27.09,3.01,0.09,0.28,0.97,是,是,是,是,,
836419,万德股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,13.03亿,42.54,2.54,-0.30,-0.48,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.4788564217066304).; PEG近似值计算失败：利润增长率无效或非正 (-0.4788564217066304).
837006,晟楠科技,2025-06-04,AdaptedMAPullbackStrategy,Daily,31.28亿,,9.72,0.29,2.11,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-9797600.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-9797600.0).
837242,建邦科技,2025-06-04,AdaptedMAPullbackStrategy,Daily,23.54亿,22.00,3.77,0.22,0.50,0.44,是,是,是,是,,
838163,方大新材,2025-06-04,AdaptedMAPullbackStrategy,Daily,22.98亿,51.36,4.82,0.45,-0.13,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.13240617680101613).; PEG近似值计算失败：利润增长率无效或非正 (-0.13240617680101613).
838275,驱动力,2025-06-04,AdaptedMAPullbackStrategy,Daily,18.85亿,134.90,7.89,-0.11,-0.67,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.674464).; PEG近似值计算失败：利润增长率无效或非正 (-0.674464).
839792,东和新材,2025-06-04,AdaptedMAPullbackStrategy,Daily,21.42亿,41.10,2.13,-0.12,0.15,2.82,是,否,否,否,,
839946,华阳变速,2025-06-04,AdaptedMAPullbackStrategy,Daily,13.12亿,,5.81,0.09,1.61,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-16306700.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-16306700.0).
870656,海昇药业,2025-06-04,AdaptedMAPullbackStrategy,Daily,19.96亿,39.33,3.00,0.00,-0.21,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.20906000238578074).; PEG近似值计算失败：利润增长率无效或非正 (-0.20906000238578074).
871642,通易航天,2025-06-04,AdaptedMAPullbackStrategy,Daily,19.49亿,,7.86,0.14,0.80,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-1584800.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-1584800.0).
871694,中裕科技,2025-06-04,AdaptedMAPullbackStrategy,Daily,26.82亿,25.54,3.14,0.48,1.20,0.21,是,是,是,是,,
872931,无锡鼎邦,2025-06-04,AdaptedMAPullbackStrategy,Daily,16.40亿,41.88,4.10,-0.19,-0.20,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.20004047646582634).; PEG近似值计算失败：利润增长率无效或非正 (-0.20004047646582634).
873665,科强股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,22.10亿,35.58,3.07,-0.18,-0.49,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.49355908923350383).; PEG近似值计算失败：利润增长率无效或非正 (-0.49355908923350383).
920819,颖泰生物,2025-06-04,AdaptedMAPullbackStrategy,Daily,53.81亿,,1.06,0.01,1.08,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-587000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-587000000.0).
