股票代码,股票简称,信号日期,信号来源,信号级别,net_profit_positive_3y_latest,pe,pe_lt_30,revenue_growth_yoy,profit_growth_yoy,growth_positive,peg_like_ratio,peg_like_lt_1,error_reason
301091,深城交,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,143.6063,False,-0.2096,0.1351,False,10.6321,False,
301095,广立微,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,76.0833,False,0.5143,0.4011,True,1.8971,False,
301131,聚赛龙,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,37.7154,False,0.0557,0.0932,True,4.0448,False,
301169,零点有数,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.4462,-0.3566,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.35657316410686946).; PE计算失败：年度净利润无效或非正 (-71955700.0).
301188,力诺药包,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,71.7254,False,0.0337,0.6336,True,1.1320,False,
301212,联盛化学,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,148.2043,False,0.3111,0.3966,True,3.7366,False,
301262,海看股份,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,7.1033,True,-0.0329,0.0734,False,0.9678,True,
301290,东星医疗,2025-05-29,ChanBreakoutStrategyV8,Daily,True,20.2034,True,-0.1484,-0.3935,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.3934853976984219).
301300,远翔新材,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,22.6269,True,0.1100,1.4954,True,0.1513,True,
301302,华如科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.0215,-0.0011,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.001066889438549433).; PE计算失败：年度净利润无效或非正 (-354000000.0).
301310,鑫宏业,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,16.1926,True,0.5535,0.2043,True,0.7928,True,
301322,绿通科技,2025-05-29,ChanBreakoutStrategyV8,Daily,True,18.5895,True,0.0000,-0.2616,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.2616422112757722).
301387,光大同创,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,77.6892,False,0.5087,0.5588,True,1.3902,False,
301428,世纪恒通,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,37.9483,False,-0.0653,-0.2388,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.23880125560183996).
301518,长华化学,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,21.4662,True,-0.1254,-0.1510,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.1509812647008075).
301559,中集环科,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,4.8696,True,-0.0129,-0.5699,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.5699325629351747).
301631,壹连科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,6.6185,True,0.2251,-0.0016,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.0015536662207069182).
600051,宁波联合,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,27.7748,True,0.6100,0.9396,True,0.2956,True,
600053,九鼎投资,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.2484,-7.3740,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-7.374020500047897).; PE计算失败：年度净利润无效或非正 (-268000000.00000003).
600196,复星医药,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,18.4787,True,-0.0726,0.2541,False,0.7272,True,
600271,航天信息,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,1025.1012,False,-0.2273,-0.0570,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.05704697986577181).
600279,重庆港,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,14.0015,True,-0.2032,-2.1398,False,,,PEG近似值计算失败：利润增长率无效或非正 (-2.1397805876276528).
600336,澳柯玛,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.1380,0.2937,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-48525400.0).
600343,航天动力,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.0125,-0.1442,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14424047949008276).; PE计算失败：年度净利润无效或非正 (-187000000.0).
600391,航发科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,120.4311,False,-0.0678,2.6540,False,0.4538,True,
600396,华电辽能,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,54.7137,False,-0.0128,0.1774,False,3.0839,False,
600410,华胜天成,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,435.9961,False,-0.0045,1.8810,False,2.3180,False,
600446,金证股份,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.5216,-0.1968,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.1967685890360328).; PE计算失败：年度净利润无效或非正 (-202000000.0).
600448,华纺股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.1452,-0.4980,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.49799026866934637).; PE计算失败：年度净利润无效或非正 (-55515500.0).
600449,宁夏建材,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,27.6917,True,-0.4397,0.4566,False,0.6065,True,
600556,天下秀,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,174.0984,False,-0.0705,-0.0880,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.08797635904697397).
600609,金杯汽车,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,19.1264,True,0.1087,0.0356,True,5.3782,False,
600676,交运股份,2025-05-29,ChanBreakoutStrategyV8,Daily,False,,,0.1228,0.2292,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-391000000.0).
600744,华银电力,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.0505,8.9461,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-112999999.99999999).
600774,汉商集团,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.2374,-0.7821,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.7820813308395874).; PE计算失败：年度净利润无效或非正 (-14587200.0).
600790,轻纺城,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,41.0103,False,-0.0533,-0.4680,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.467953994069548).
600805,悦达投资,2025-05-29,ChanBreakoutStrategyV8,Daily,True,175.3498,False,-0.1198,0.0165,False,106.4922,False,
600820,隧道股份,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,6.8142,True,-0.2534,-0.2551,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.255079006772009).
600834,申通地铁,2025-05-29,ChanBreakoutStrategyV8,Daily,True,82.3637,False,-0.0857,-0.3264,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.32643955736510016).
600855,航天长峰,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.3390,0.0106,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-246000000.0).
600893,航发动力,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,108.9664,False,-0.0171,-0.9515,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.9515393548387097).
600963,岳阳林纸,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,47.5886,False,-0.1641,-0.6830,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.6829628378378378).
601058,赛轮轮胎,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,10.3200,True,0.1528,0.0048,True,21.3417,False,
601083,锦江航运,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,2.2460,True,0.3328,1.8790,True,0.0120,True,
601519,大智慧,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.0312,1.0346,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-200999999.99999997).
603002,宏昌电子,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,128.8549,False,0.1523,-0.4565,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.4564757983716839).
603013,亚普股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,18.9844,True,0.0624,0.0078,True,24.3001,False,
603030,全筑股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.0650,0.2751,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-110000000.00000001).
603030,全筑股份,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.0650,0.2751,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-110000000.00000001).
603067,振华股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,23.4901,True,0.0759,0.3682,True,0.6379,True,
603086,先达股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.1082,2.5763,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-25875500.0).
603101,汇嘉时代,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,66.1403,False,0.0298,0.5053,True,1.3090,False,
603102,百合股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,11.4330,True,0.0952,0.0102,True,11.2143,False,
603123,翠微股份,2025-05-29,ChanBreakoutStrategyV8,Daily,False,,,-0.0973,0.2552,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-687000000.0).
603139,康惠制药,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.0472,-16.8697,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-16.869741323759552).; PE计算失败：年度净利润无效或非正 (-89625500.0).
603158,腾龙股份,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,16.8816,True,0.0070,-0.2012,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.20115417050390427).
603186,华正新材,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.2047,19.5358,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-97430300.0).
603217,元利科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,17.4988,True,-0.0145,-0.1604,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.1603790584444837).
603286,日盈电子,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,332.6425,False,0.2449,-2.2987,False,,,PEG近似值计算失败：利润增长率无效或非正 (-2.298742303846761).
603321,梅轮电梯,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,18.2665,True,-0.1103,-0.9416,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.9415564043104624).
603331,百达精工,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,61.7372,False,0.0402,-0.2752,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.27518376957875523).
603350,安乃达,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,9.9310,True,0.5911,-0.0730,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.07299452725040699).
603351,威尔药业,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,26.0186,True,0.0606,0.0573,True,4.5378,False,
603359,东珠生态,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.1452,-1.1269,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.1269081209628178).; PE计算失败：年度净利润无效或非正 (-630000000.0).
603416,信捷电气,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,35.0769,False,0.1412,0.0346,True,10.1466,False,
603466,风语筑,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.2949,3.6825,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-135000000.0).
603610,麒盛科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,27.8856,True,0.0410,-0.0101,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.010110654132393263).
603648,畅联股份,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,29.1582,True,-0.1773,-0.2178,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.21777503547849694).
603725,天安新材,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,22.4641,True,0.1027,0.2370,True,0.9479,True,
603797,联泰环保,2025-05-29,ChanBreakoutStrategyV8,Daily,True,15.3655,True,-0.0338,-0.0299,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.029929472909426817).
603809,豪能股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,37.9772,False,0.1337,0.3035,True,1.2514,False,
603918,金桥信息,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.6376,0.2366,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-60835000.0).
603920,世运电路,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,28.6864,True,0.1134,0.6514,True,0.4404,True,
603938,三孚股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,91.5439,False,0.0810,1.5798,True,0.5795,True,
603966,法兰泰克,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,21.6498,True,0.1860,0.3836,True,0.5643,True,
603983,丸美生物,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,54.3917,False,0.2814,0.2162,True,2.5156,False,
603999,读者传媒,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,57.5950,False,-0.1825,0.0777,False,7.4112,False,
605009,豪悦护理,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,24.2923,True,0.4234,0.0567,True,4.2835,False,
605080,浙江自然,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,21.1126,True,0.3077,1.4829,True,0.1424,True,
605133,嵘泰股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,43.3138,False,0.2980,0.1376,True,3.1473,False,
605138,盛泰集团,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,83.0315,False,-0.1006,2.0014,False,0.4149,True,
605366,宏柏新材,2025-05-29,ChanBreakoutStrategyV8,Daily,False,,,-0.0557,-1.7942,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.7942219897951972).; PE计算失败：年度净利润无效或非正 (-30867100.0).
688011,新光光电,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.7620,-1.5729,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.5728507369821279).; PE计算失败：年度净利润无效或非正 (-67958400.0).
688055,龙腾光电,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.3517,0.0264,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-190000000.0).
688083,中望软件,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,178.1403,False,0.0500,-0.8730,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.8730081878560465).
688084,晶品特装,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,2.1281,0.6149,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-57193000.0).
688135,利扬芯片,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.1111,-23.4062,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-23.406203840472674).; PE计算失败：年度净利润无效或非正 (-61618700.0).
688163,赛伦生物,2025-05-29,ChanBreakoutStrategyV8,Daily,True,18.8506,True,-0.0259,1.5477,False,0.1218,True,
688173,希荻微,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.4472,0.4423,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-291000000.0).
688180,君实生物,2025-05-29,ChanBreakoutStrategyV8,Daily,False,,,0.3150,0.1696,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-1281000000.0).
688229,博睿数据,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.0381,0.3424,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-114999999.99999999).
688233,神工股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,111.6417,False,0.8175,18.5065,True,0.0603,True,
688273,麦澜德,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,10.6278,True,0.1346,0.0985,True,1.0791,False,
688298,东方生物,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.0492,-0.7074,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.707409414507041).; PE计算失败：年度净利润无效或非正 (-529000000.0).
688314,康拓医疗,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,28.8330,True,0.1798,0.2063,True,1.3975,False,
688321,微芯生物,2025-05-29,ChanBreakoutStrategyV8,Daily,False,,,0.2366,-0.0464,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.04644187799788031).; PE计算失败：年度净利润无效或非正 (-114999999.99999999).
688356,键凯科技,2025-05-29,ChanBreakoutStrategyV8,Daily,True,158.4869,False,0.0666,-0.1779,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.1779395381986009).
688357,建龙微纳,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,34.3338,False,-0.0729,-0.1968,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.19681784132823835).
688358,祥生医疗,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,23.3551,True,-0.0922,-0.0862,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.08618891292174925).
688386,泛亚微透,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,37.4494,False,0.2596,0.4322,True,0.8665,True,
688392,骄成超声,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,42.2504,False,0.2231,21.5254,True,0.0196,True,
688450,光格科技,2025-05-29,ChanBreakoutStrategyV8,Daily,False,,,2.0225,-0.1404,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14043456978586777).; PE计算失败：年度净利润无效或非正 (-67566500.0).
688506,百利天恒,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,7.9507,True,-0.9877,-1.1061,False,,,PEG近似值计算失败：利润增长率无效或非正 (-1.1060939060939061).
688570,天玛智控,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,10.7328,True,-0.2942,-0.4626,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.462566).
688579,山大地纬,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,61.1330,False,-0.1842,-0.6413,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.6412643943195844).
688580,伟思医疗,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,44.8213,False,0.0940,0.5271,True,0.8503,True,
688590,新致软件,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,692.1073,False,0.0023,0.0404,True,171.3235,False,
688592,司南导航,2025-05-29,ChanBreakoutStrategyV8,Daily,False,,,0.1332,-0.4624,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.4623836152860143).; PE计算失败：年度净利润无效或非正 (-33051900.0).
688602,康鹏科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.4379,0.5973,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-49531600.0).
688631,莱斯信息,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,40.2802,False,-0.5551,0.0510,False,7.9021,False,
688722,同益中,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,36.7110,False,1.2793,1.4735,True,0.2491,True,
688737,中自科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.0747,-0.4691,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.46908218554824826).; PE计算失败：年度净利润无效或非正 (-26211600.0).
430425,乐创技术,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,81.7952,False,0.2003,0.8239,True,0.9928,True,
430476,海能技术,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,111.8037,False,0.3785,0.9601,True,1.1645,False,
430564,天润科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,141.4369,False,0.0616,0.0251,True,56.3395,False,
831175,派诺科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,37.5989,False,-0.0657,-1.2733,False,,,PEG近似值计算失败：利润增长率无效或非正 (-1.2732519335715127).
831195,三祥科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,19.0943,True,0.2227,3.2093,True,0.0595,True,
831834,三维股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,22.7282,True,0.2077,0.6146,True,0.3698,True,
832145,恒合股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.1894,0.2321,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-9709400.0).
832419,路斯股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,29.5941,True,0.1720,0.1734,True,1.7064,False,
832566,梓橦宫,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,17.4582,True,0.0125,-0.1631,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.16312819945489837).
832885,星辰科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,101.1021,False,0.3171,0.1844,True,5.4817,False,
832982,锦波生物,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,27.9560,True,0.6195,0.6733,True,0.4152,True,
833266,生物谷,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.4018,-2.5925,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-2.5925275184485197).; PE计算失败：年度净利润无效或非正 (-74401000.0).
833454,同心传动,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,47.5573,False,0.3933,1.0500,True,0.4529,True,
833455,汇隆活塞,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,29.1542,True,0.1370,-0.4264,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.42635870769503487).
833580,科创新材,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,80.1229,False,-0.0816,-0.4889,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.48890606529053376).
833943,优机股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,13.7633,True,0.2119,0.9990,True,0.1378,True,
834261,一诺威,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,14.7126,True,0.0903,0.2795,True,0.5264,True,
835184,国源科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,109.8083,False,-0.1061,0.0902,False,12.1701,False,
836149,旭杰科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.5355,-0.1408,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14081948202551217).; PE计算失败：年度净利润无效或非正 (-30172100.0).
836247,华密新材,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,60.1399,False,0.0647,-0.1119,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.11191930217458809).
836270,天铭科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,25.0082,True,-0.1183,-0.2792,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.27920598512953926).
836419,万德股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,29.2793,True,-0.3000,-0.4789,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.4788564217066304).
837006,晟楠科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.2871,2.1070,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-9797600.0).
837092,汉鑫科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,93.2007,False,0.2902,0.2580,True,3.6120,False,
837242,建邦科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,12.4487,True,0.2238,0.4972,True,0.2504,True,
837242,建邦科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,12.4487,True,0.2238,0.4972,True,0.2504,True,
837821,则成电子,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,71.0811,False,0.2668,0.2980,True,2.3853,False,
838163,方大新材,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,25.3091,True,0.4545,-0.1324,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.13240617680101613).
838275,驱动力,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,61.7374,False,-0.1074,-0.6745,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.674464).
839792,东和新材,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,25.4077,True,-0.1198,0.1458,False,1.7423,False,
839946,华阳变速,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.0893,1.6058,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-16306700.0).
870299,灿能电力,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,40.2545,False,0.1164,0.2751,True,1.4633,False,
870656,海昇药业,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,9.4982,True,0.0017,-0.2091,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.20906000238578074).
871642,通易航天,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.1441,0.7976,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-1584800.0).
871694,中裕科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,11.7264,True,0.4839,1.1977,True,0.0979,True,
872931,无锡鼎邦,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,13.1051,True,-0.1879,-0.2000,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.20004047646582634).
873223,荣亿精密,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.2996,0.4975,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-30723500.0).
873305,九菱科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,64.0394,False,0.0444,0.1962,True,3.2637,False,
873527,夜光明,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,30.3258,False,0.0654,0.5671,True,0.5347,True,
920799,艾融软件,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,108.9198,False,-0.3641,1.2173,False,0.8948,True,
920819,颖泰生物,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.0095,1.0789,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-587000000.0).
