symbol,stock_name,signal_date,strategy_name,signal_level,market_cap_formatted,pe,pb,revenue_growth_yoy,profit_growth_yoy,peg_like_ratio,net_profit_positive_3y_latest,growth_positive,pe_lt_30,peg_like_lt_1,tech_notes,error_reason
301302,华如科技,2025-06-03,AdaptedMAPullbackStrategy,Daily,37.03亿,,2.21,0.02,-0.00,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.001066889438549433).; PE计算失败：年度净利润无效或非正 (-354000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.001066889438549433).; PE计算失败：年度净利润无效或非正 (-354000000.0).
301310,鑫宏业,2025-06-03,AdaptedMAPullbackStrategy,Daily,50.51亿,43.55,2.18,0.55,0.20,2.13,是,是,否,否,,
301311,昆船智能,2025-06-03,AdaptedMAPullbackStrategy,Daily,44.66亿,697.71,2.44,0.09,-3.27,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-3.2749303178660663).; PEG近似值计算失败：利润增长率无效或非正 (-3.2749303178660663).
301387,光大同创,2025-06-03,AdaptedMAPullbackStrategy,Daily,39.15亿,191.35,2.38,0.51,0.56,3.42,是,是,否,否,,
301518,长华化学,2025-06-03,AdaptedMAPullbackStrategy,Daily,32.14亿,55.27,2.24,-0.13,-0.15,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.1509812647008075).; PEG近似值计算失败：利润增长率无效或非正 (-0.1509812647008075).
301533,威马农机,2025-06-03,ChanBreakoutStrategyV8,Daily,35.83亿,45.05,3.14,0.01,-0.42,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.41671046352175034).; PEG近似值计算失败：利润增长率无效或非正 (-0.41671046352175034).
301559,中集环科,2025-06-03,AdaptedMAPullbackStrategy,Daily,99.30亿,32.66,2.10,-0.01,-0.57,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.5699325629351747).; PEG近似值计算失败：利润增长率无效或非正 (-0.5699325629351747).
301565,中仑新材,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,85.48亿,75.65,3.60,-0.15,-0.45,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.4513890652147891).; PEG近似值计算失败：利润增长率无效或非正 (-0.4513890652147891).
301586,佳力奇,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,42.79亿,42.79,3.39,0.70,-0.56,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.5594250237171712).; PEG近似值计算失败：利润增长率无效或非正 (-0.5594250237171712).
302132,中航成飞,2025-06-03,AdaptedMAPullbackStrategy,Daily,2075.84亿,1853.43,10.59,-0.81,-0.90,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.8953722334004024).; PEG近似值计算失败：利润增长率无效或非正 (-0.8953722334004024).
600051,宁波联合,2025-06-03,AdaptedMAPullbackStrategy,Daily,22.26亿,27.42,0.66,0.61,0.94,0.29,是,是,是,是,,
600053,九鼎投资,2025-06-03,AdaptedMAPullbackStrategy,Daily,65.29亿,,2.52,-0.25,-7.37,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-7.374020500047897).; PE计算失败：年度净利润无效或非正 (-268000000.00000003).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-7.374020500047897).; PE计算失败：年度净利润无效或非正 (-268000000.00000003).
600137,浪莎股份,2025-06-03,AdaptedMAPullbackStrategy,Daily,17.81亿,76.10,3.24,-0.10,0.96,0.79,是,否,否,是,,
600149,廊坊发展,2025-06-03,AdaptedMAPullbackStrategy,Daily,19.54亿,23.01,8.18,0.01,0.85,0.27,否,是,是,是,,
600178,东安动力,2025-06-03,AdaptedMAPullbackStrategy,Daily,59.38亿,1035.73,2.33,-0.03,1.50,6.92,是,否,否,否,,
600207,安彩高科,2025-06-03,AdaptedMAPullbackStrategy,Daily,49.35亿,,1.89,-0.23,-38.39,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-38.386019803437996).; PE计算失败：年度净利润无效或非正 (-354000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-38.386019803437996).; PE计算失败：年度净利润无效或非正 (-354000000.0).
600222,太龙药业,2025-06-03,ChanBreakoutStrategyV8,Daily,32.54亿,64.40,2.06,-0.35,-0.93,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.928000903163896).; PEG近似值计算失败：利润增长率无效或非正 (-0.928000903163896).
600250,南京商旅,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,29.48亿,64.58,4.86,-0.08,-0.80,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.8002830526489294).; PEG近似值计算失败：利润增长率无效或非正 (-0.8002830526489294).
600279,重庆港,2025-06-03,AdaptedMAPullbackStrategy,Daily,71.45亿,13.51,1.06,-0.20,-2.14,,否,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-2.1397805876276528).; PEG近似值计算失败：利润增长率无效或非正 (-2.1397805876276528).
600336,澳柯玛,2025-06-03,AdaptedMAPullbackStrategy,Daily,56.26亿,,2.27,-0.14,0.29,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-48525400.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-48525400.0).
600343,航天动力,2025-06-03,AdaptedMAPullbackStrategy,Daily,75.50亿,,5.25,-0.01,-0.14,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14424047949008276).; PE计算失败：年度净利润无效或非正 (-187000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14424047949008276).; PE计算失败：年度净利润无效或非正 (-187000000.0).
600365,ST通葡,2025-06-03,ChanBreakoutStrategyV8,Daily,13.68亿,,4.75,-0.20,-1.43,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.4307511260804284).; PE计算失败：年度净利润无效或非正 (-49882100.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.4307511260804284).; PE计算失败：年度净利润无效或非正 (-49882100.0).
600379,宝光股份,2025-06-03,AdaptedMAPullbackStrategy,Daily,34.41亿,38.08,4.47,-0.20,0.16,2.36,是,否,否,否,,
600410,华胜天成,2025-06-03,AdaptedMAPullbackStrategy,Daily,101.75亿,421.83,2.24,-0.00,1.88,2.24,否,否,否,否,,
600448,华纺股份,2025-06-03,AdaptedMAPullbackStrategy,Daily,23.24亿,,1.93,0.15,-0.50,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.49799026866934637).; PE计算失败：年度净利润无效或非正 (-55515500.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.49799026866934637).; PE计算失败：年度净利润无效或非正 (-55515500.0).
600531,豫光金铅,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,77.95亿,9.66,1.36,0.21,0.35,0.27,是,是,是,是,,
600573,惠泉啤酒,2025-06-03,ChanBreakoutStrategyV8,Daily,32.35亿,49.90,2.48,0.00,0.24,2.10,是,否,否,否,,
600592,龙溪股份,2025-06-03,AdaptedMAPullbackStrategy,Daily,94.37亿,75.50,3.79,-0.14,-0.15,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.1537981381703452).; PEG近似值计算失败：利润增长率无效或非正 (-0.1537981381703452).
600610,中毅达,2025-06-03,AdaptedMAPullbackStrategy,Daily,153.73亿,,189.77,-0.06,2.32,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-14083900.000000002).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-14083900.000000002).
600616,金枫酒业,2025-06-03,AdaptedMAPullbackStrategy,Daily,39.87亿,692.07,2.03,-0.12,0.06,110.50,是,否,否,否,,
600633,浙数文化,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,170.56亿,33.31,1.68,0.04,0.45,0.74,是,是,否,是,,
600651,飞乐音响,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,109.06亿,276.27,4.43,-0.01,-0.90,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.8955007384485547).; PEG近似值计算失败：利润增长率无效或非正 (-0.8955007384485547).
600661,昂立教育,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,29.54亿,,42.57,0.11,0.23,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-48584700.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-48584700.0).
600682,南京新百,2025-06-03,ChanBreakoutStrategyV8,Daily,93.69亿,40.74,0.53,-0.01,-0.01,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.007692307692307693).; PEG近似值计算失败：利润增长率无效或非正 (-0.007692307692307693).
600698,湖南天雁,2025-06-03,AdaptedMAPullbackStrategy,Daily,72.95亿,1771.75,9.47,0.10,0.40,43.82,否,是,否,否,,
600699,均胜电子,2025-06-03,AdaptedMAPullbackStrategy,Daily,248.21亿,25.86,1.81,0.10,0.11,2.41,是,是,是,否,,
600774,汉商集团,2025-06-03,AdaptedMAPullbackStrategy,Daily,25.73亿,,1.55,-0.24,-0.78,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.7820813308395874).; PE计算失败：年度净利润无效或非正 (-14587200.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.7820813308395874).; PE计算失败：年度净利润无效或非正 (-14587200.0).
600790,轻纺城,2025-06-03,AdaptedMAPullbackStrategy,Daily,56.43亿,40.02,0.91,-0.05,-0.47,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.467953994069548).; PEG近似值计算失败：利润增长率无效或非正 (-0.467953994069548).
600798,宁波海运,2025-06-03,AdaptedMAPullbackStrategy,Daily,45.12亿,203.95,1.15,-0.14,-0.89,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.8892165156420306).; PEG近似值计算失败：利润增长率无效或非正 (-0.8892165156420306).
600800,渤海化学,2025-06-03,AdaptedMAPullbackStrategy,Daily,42.07亿,,2.63,-0.36,0.05,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-632000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-632000000.0).
600817,宇通重工,2025-06-03,AdaptedMAPullbackStrategy,Daily,65.23亿,28.73,2.62,0.01,0.62,0.46,是,是,是,是,,
600855,航天长峰,2025-06-03,AdaptedMAPullbackStrategy,Daily,58.47亿,,3.73,-0.34,0.01,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-246000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-246000000.0).
601008,连云港,2025-06-03,AdaptedMAPullbackStrategy,Daily,89.08亿,46.64,2.17,-0.04,-0.48,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.48009497481935626).; PEG近似值计算失败：利润增长率无效或非正 (-0.48009497481935626).
601022,宁波远洋,2025-06-03,AdaptedMAPullbackStrategy,Daily,125.11亿,22.58,2.10,0.18,0.05,4.71,是,是,是,否,,
601083,锦江航运,2025-06-03,AdaptedMAPullbackStrategy,Daily,149.86亿,14.68,1.67,0.33,1.88,0.08,是,是,是,是,,
601086,国芳集团,2025-06-03,AdaptedMAPullbackStrategy,Daily,90.58亿,156.14,5.69,-0.17,-0.11,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.10988791737574086).; PEG近似值计算失败：利润增长率无效或非正 (-0.10988791737574086).
601211,国泰海通,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,3148.67亿,24.18,0.98,0.47,3.92,0.06,是,是,是,是,,
601229,上海银行,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,1565.58亿,6.65,0.61,0.04,0.02,2.88,是,是,是,否,,
601600,中国铝业,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,1146.00亿,9.24,1.56,0.14,0.59,0.16,是,是,是,是,,
601908,京运通,2025-06-03,AdaptedMAPullbackStrategy,Daily,74.13亿,,0.83,-0.54,0.80,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2361000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2361000000.0).
601956,东贝集团,2025-06-03,AdaptedMAPullbackStrategy,Daily,43.34亿,34.12,1.70,0.03,-0.06,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.05846893337217513).; PEG近似值计算失败：利润增长率无效或非正 (-0.05846893337217513).
603013,亚普股份,2025-06-03,AdaptedMAPullbackStrategy,Daily,90.94亿,18.19,2.06,0.06,0.01,23.28,是,是,是,否,,
603067,振华股份,2025-06-03,AdaptedMAPullbackStrategy,Daily,113.36亿,23.97,3.46,0.08,0.37,0.65,是,是,是,是,,
603086,先达股份,2025-06-03,AdaptedMAPullbackStrategy,Daily,40.22亿,,2.02,0.11,2.58,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-25875500.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-25875500.0).
603102,百合股份,2025-06-03,AdaptedMAPullbackStrategy,Daily,28.49亿,20.50,1.74,0.10,0.01,20.11,是,是,是,否,,
603139,康惠制药,2025-06-03,AdaptedMAPullbackStrategy,Daily,20.06亿,,2.39,-0.05,-16.87,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-16.869741323759552).; PE计算失败：年度净利润无效或非正 (-89625500.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-16.869741323759552).; PE计算失败：年度净利润无效或非正 (-89625500.0).
603320,迪贝电气,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,25.95亿,38.95,2.27,0.05,0.51,0.76,是,是,否,是,,
603321,梅轮电梯,2025-06-03,AdaptedMAPullbackStrategy,Daily,24.35亿,18.17,1.97,-0.11,-0.94,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.9415564043104624).; PEG近似值计算失败：利润增长率无效或非正 (-0.9415564043104624).
603331,百达精工,2025-06-03,AdaptedMAPullbackStrategy,Daily,20.46亿,61.97,1.57,0.04,-0.28,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.27518376957875523).; PEG近似值计算失败：利润增长率无效或非正 (-0.27518376957875523).
603335,迪生力,2025-06-03,AdaptedMAPullbackStrategy,Daily,20.94亿,,8.87,-0.25,-0.86,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8636060333962156).; PE计算失败：年度净利润无效或非正 (-145000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8636060333962156).; PE计算失败：年度净利润无效或非正 (-145000000.0).
603337,杰克股份,2025-06-03,AdaptedMAPullbackStrategy,Daily,182.45亿,22.47,3.80,0.10,0.31,0.73,是,是,是,是,,
603350,安乃达,2025-06-03,AdaptedMAPullbackStrategy,Daily,42.35亿,38.50,3.19,0.59,-0.07,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.07299452725040699).; PEG近似值计算失败：利润增长率无效或非正 (-0.07299452725040699).
603351,威尔药业,2025-06-03,AdaptedMAPullbackStrategy,Daily,38.04亿,26.06,2.19,0.06,0.06,4.54,是,是,是,否,,
603353,和顺石油,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,27.69亿,94.62,1.67,-0.05,0.37,2.58,是,否,否,否,,
603416,信捷电气,2025-06-03,AdaptedMAPullbackStrategy,Daily,88.89亿,38.82,3.79,0.14,0.03,11.23,是,是,否,否,,
603444,吉比特,2025-06-03,ChanBreakoutStrategyV8,Daily,194.86亿,20.62,3.76,0.23,0.12,1.74,是,是,是,否,,
603520,司太立,2025-06-03,ChanBreakoutStrategyV8,Daily,47.35亿,,1.79,0.07,0.17,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-49099000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-49099000.0).
603586,金麒麟,2025-06-03,AdaptedMAPullbackStrategy,Daily,35.00亿,37.97,1.50,0.39,3.33,0.11,是,是,否,是,,
603610,麒盛科技,2025-06-03,AdaptedMAPullbackStrategy,Daily,42.59亿,27.30,1.38,0.04,-0.01,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.010110654132393263).; PEG近似值计算失败：利润增长率无效或非正 (-0.010110654132393263).
603697,有友食品,2025-06-03,AdaptedMAPullbackStrategy,Daily,61.93亿,39.45,3.39,0.39,0.16,2.43,是,是,否,否,,
603725,天安新材,2025-06-03,AdaptedMAPullbackStrategy,Daily,23.14亿,22.91,2.99,0.10,0.24,0.97,否,是,是,是,,
603809,豪能股份,2025-06-03,AdaptedMAPullbackStrategy,Daily,119.70亿,37.17,3.82,0.13,0.30,1.22,是,是,否,否,,
603855,华荣股份,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,69.73亿,15.09,3.12,0.24,0.36,0.41,是,是,是,是,,
603901,永创智能,2025-06-03,AdaptedMAPullbackStrategy,Daily,52.23亿,335.24,2.07,0.07,0.06,58.28,是,是,否,否,,
603966,法兰泰克,2025-06-03,AdaptedMAPullbackStrategy,Daily,34.95亿,20.93,2.10,0.19,0.38,0.55,是,是,是,是,,
603983,丸美生物,2025-06-03,AdaptedMAPullbackStrategy,Daily,191.64亿,56.03,5.45,0.28,0.22,2.59,是,是,否,否,,
605006,山东玻纤,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,41.00亿,,1.55,0.18,1.10,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-98930500.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-98930500.0).
605006,山东玻纤,2025-06-03,ChanBreakoutStrategyV8,Daily,41.00亿,,1.55,0.18,1.10,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-98930500.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-98930500.0).
605009,豪悦护理,2025-06-03,AdaptedMAPullbackStrategy,Daily,100.69亿,25.95,2.97,0.42,0.06,4.58,是,是,是,否,,
605068,明新旭腾,2025-06-03,AdaptedMAPullbackStrategy,Daily,29.66亿,,1.77,0.26,-0.20,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.19620771781499605).; PE计算失败：年度净利润无效或非正 (-172000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.19620771781499605).; PE计算失败：年度净利润无效或非正 (-172000000.0).
605138,盛泰集团,2025-06-03,AdaptedMAPullbackStrategy,Daily,37.17亿,79.67,1.45,-0.10,2.00,0.40,是,否,否,是,,
605151,西上海,2025-06-03,ChanBreakoutStrategyV8,Daily,25.16亿,71.87,1.86,0.41,-1.32,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-1.3154871228905343).; PEG近似值计算失败：利润增长率无效或非正 (-1.3154871228905343).
605169,洪通燃气,2025-06-03,AdaptedMAPullbackStrategy,Daily,30.75亿,17.77,1.58,0.44,9.51,0.02,是,是,是,是,,
605389,长龄液压,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,49.51亿,52.26,2.33,-0.03,-0.08,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.07628063361921726).; PEG近似值计算失败：利润增长率无效或非正 (-0.07628063361921726).
688019,安集科技,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,230.44亿,43.15,8.01,0.44,0.61,0.71,是,是,否,是,,
688021,奥福科技,2025-06-03,AdaptedMAPullbackStrategy,Daily,10.42亿,,1.22,0.34,0.63,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-43967600.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-43967600.0).
688083,中望软件,2025-06-03,ChanBreakoutStrategyV8,Daily,119.78亿,187.25,4.56,0.05,-0.87,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.8730081878560465).; PEG近似值计算失败：利润增长率无效或非正 (-0.8730081878560465).
688084,晶品特装,2025-06-03,AdaptedMAPullbackStrategy,Daily,51.74亿,,3.32,2.13,0.61,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-57193000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-57193000.0).
688108,赛诺医疗,2025-06-03,ChanBreakoutStrategyV8,Daily,48.37亿,3229.69,5.55,0.11,2.77,11.64,否,是,否,否,,
688135,利扬芯片,2025-06-03,AdaptedMAPullbackStrategy,Daily,38.51亿,,3.47,0.11,-23.41,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-23.406203840472674).; PE计算失败：年度净利润无效或非正 (-61618700.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-23.406203840472674).; PE计算失败：年度净利润无效或非正 (-61618700.0).
688173,希荻微,2025-06-03,AdaptedMAPullbackStrategy,Daily,54.04亿,,3.69,0.45,0.44,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-291000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-291000000.0).
688201,信安世纪,2025-06-03,ChanBreakoutStrategyV8,Daily,31.94亿,,2.51,0.06,0.65,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-47817600.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-47817600.0).
688314,康拓医疗,2025-06-03,AdaptedMAPullbackStrategy,Daily,24.53亿,27.75,3.72,0.18,0.21,1.35,是,是,是,否,,
688360,德马科技,2025-06-03,AdaptedMAPullbackStrategy,Daily,50.24亿,54.31,3.55,0.25,0.49,1.11,是,是,否,否,,
688375,国博电子,2025-06-03,AdaptedMAPullbackStrategy,Daily,338.48亿,69.79,5.42,-0.49,-0.52,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.5245338842975207).; PEG近似值计算失败：利润增长率无效或非正 (-0.5245338842975207).
688379,华光新材,2025-06-03,AdaptedMAPullbackStrategy,Daily,25.83亿,32.04,2.36,0.63,11.41,0.03,是,是,否,是,,
688386,泛亚微透,2025-06-03,AdaptedMAPullbackStrategy,Daily,38.43亿,38.76,5.12,0.26,0.43,0.90,是,是,否,是,,
688501,青达环保,2025-06-03,AdaptedMAPullbackStrategy,Daily,36.55亿,39.31,3.56,3.18,9.90,0.04,是,是,否,是,,
688520,神州细胞,2025-06-03,ChanBreakoutStrategyV8,Daily,193.54亿,172.81,94.87,-0.15,-0.14,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.14056557237854694).; PEG近似值计算失败：利润增长率无效或非正 (-0.14056557237854694).
688580,伟思医疗,2025-06-03,AdaptedMAPullbackStrategy,Daily,44.41亿,43.54,2.67,0.09,0.53,0.83,是,是,否,是,,
688592,司南导航,2025-06-03,ChanBreakoutStrategyV8,Daily,27.82亿,,2.98,0.13,-0.46,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.4623836152860143).; PE计算失败：年度净利润无效或非正 (-33051900.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.4623836152860143).; PE计算失败：年度净利润无效或非正 (-33051900.0).
688600,皖仪科技,2025-06-03,AdaptedMAPullbackStrategy,Daily,27.82亿,193.08,3.76,0.17,0.84,2.30,否,是,否,否,,
688602,康鹏科技,2025-06-03,AdaptedMAPullbackStrategy,Daily,44.25亿,,1.58,0.44,0.60,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-49531600.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-49531600.0).
688665,四方光电,2025-06-03,AdaptedMAPullbackStrategy,Daily,41.78亿,36.98,3.92,0.51,0.65,0.57,是,是,否,是,,
688667,菱电电控,2025-06-03,AdaptedMAPullbackStrategy,Daily,28.36亿,177.83,1.72,0.22,45.21,0.04,是,是,否,是,,
688737,中自科技,2025-06-03,AdaptedMAPullbackStrategy,Daily,24.15亿,,1.32,0.07,-0.47,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.46908218554824826).; PE计算失败：年度净利润无效或非正 (-26211600.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.46908218554824826).; PE计算失败：年度净利润无效或非正 (-26211600.0).
430300,辰光医疗,2025-06-03,AdaptedMAPullbackStrategy,Daily,17.77亿,,8.11,0.20,0.05,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-60898600.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-60898600.0).
430425,乐创技术,2025-06-03,AdaptedMAPullbackStrategy,Daily,16.52亿,97.87,6.51,0.20,0.82,1.19,是,是,否,否,,
831195,三祥科技,2025-06-03,AdaptedMAPullbackStrategy,Daily,16.88亿,26.19,2.22,0.22,3.21,0.08,是,是,是,是,,
831834,三维股份,2025-06-03,AdaptedMAPullbackStrategy,Daily,14.42亿,42.43,4.87,0.21,0.61,0.69,是,是,否,是,,
832419,路斯股份,2025-06-03,AdaptedMAPullbackStrategy,Daily,26.24亿,33.49,4.61,0.17,0.17,1.93,是,是,否,否,,
832802,保丽洁,2025-06-03,AdaptedMAPullbackStrategy,Daily,15.05亿,66.41,3.49,-0.13,0.07,9.03,是,否,否,否,,
832885,星辰科技,2025-06-03,AdaptedMAPullbackStrategy,Daily,33.82亿,210.37,8.74,0.32,0.18,11.41,是,是,否,否,,
832982,锦波生物,2025-06-03,AdaptedMAPullbackStrategy,Daily,428.71亿,58.57,25.16,0.62,0.67,0.87,是,是,否,是,,
