symbol,stock_name,signal_date,strategy_name,signal_level,market_cap_formatted,pe,pb,revenue_growth_yoy,profit_growth_yoy,peg_like_ratio,net_profit_positive_3y_latest,growth_positive,pe_lt_30,peg_like_lt_1,tech_notes,error_reason
301187,欧圣电气,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,68.60亿,27.12,4.65,0.61,0.44,0.62,是,是,是,是,,
301211,亨迪药业,2025-06-09,ChanBreakoutStrategyV8,Daily,54.14亿,59.14,2.33,-0.17,-0.72,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.7237651678900849).; PEG近似值计算失败：利润增长率无效或非正 (-0.7237651678900849).
301227,森鹰窗业,2025-06-09,ChanBreakoutStrategyV8,Daily,20.26亿,,1.22,-0.28,-3.53,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3.5299897762126546).; PE计算失败：年度净利润无效或非正 (-42190800.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3.5299897762126546).; PE计算失败：年度净利润无效或非正 (-42190800.0).
301235,华康洁净,2025-06-09,AdaptedMAPullbackStrategy,Daily,25.56亿,38.25,1.45,0.28,0.10,3.94,否,是,否,否,,
301258,富士莱,2025-06-09,AdaptedMAPullbackStrategy,Daily,29.06亿,177.13,1.52,0.17,3.14,0.56,是,是,否,是,,
301297,富乐德,2025-06-09,AdaptedMAPullbackStrategy,Daily,144.73亿,132.78,9.30,0.28,0.10,13.52,是,是,否,否,,
301300,远翔新材,2025-06-09,AdaptedMAPullbackStrategy,Daily,23.36亿,48.44,2.86,0.11,1.50,0.32,是,是,否,是,,
301302,华如科技,2025-06-09,AdaptedMAPullbackStrategy,Daily,37.72亿,,2.25,0.02,-0.00,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.001066889438549433).; PE计算失败：年度净利润无效或非正 (-354000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.001066889438549433).; PE计算失败：年度净利润无效或非正 (-354000000.0).
301311,昆船智能,2025-06-09,AdaptedMAPullbackStrategy,Daily,44.45亿,694.34,2.43,0.09,-3.27,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-3.2749303178660663).; PEG近似值计算失败：利润增长率无效或非正 (-3.2749303178660663).
301320,豪江智能,2025-06-09,AdaptedMAPullbackStrategy,Daily,34.81亿,74.25,3.30,0.07,0.29,2.56,是,是,否,否,,
301353,普莱得,2025-06-09,ChanBreakoutStrategyV8,Daily,23.48亿,37.28,1.83,0.24,0.05,7.84,是,是,否,否,,
301356,天振股份,2025-06-09,AdaptedMAPullbackStrategy,Daily,37.91亿,,1.28,1.69,3.75,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-37246400.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-37246400.0).
301396,宏景科技,2025-06-09,AdaptedMAPullbackStrategy,Daily,99.60亿,,8.19,9.59,3.34,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-75691700.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-75691700.0).
301488,豪恩汽电,2025-06-09,AdaptedMAPullbackStrategy,Daily,62.53亿,61.91,4.70,0.36,0.04,13.96,是,是,否,否,,
301509,金凯生科,2025-06-09,AdaptedMAPullbackStrategy,Daily,46.11亿,119.42,2.10,0.42,1.83,0.65,是,是,否,是,,
301520,万邦医药,2025-06-09,ChanBreakoutStrategyV8,Daily,30.00亿,35.08,2.00,-0.21,-0.60,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.6008603063283379).; PEG近似值计算失败：利润增长率无效或非正 (-0.6008603063283379).
301559,中集环科,2025-06-09,AdaptedMAPullbackStrategy,Daily,100.44亿,33.04,2.12,-0.01,-0.57,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.5699325629351747).; PEG近似值计算失败：利润增长率无效或非正 (-0.5699325629351747).
301580,爱迪特,2025-06-09,ChanBreakoutStrategyV8,Daily,44.72亿,29.81,2.22,0.18,0.34,0.87,是,是,是,是,,
301581,黄山谷捷,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,40.42亿,36.09,3.91,0.36,-0.15,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.14694693008978954).; PEG近似值计算失败：利润增长率无效或非正 (-0.14694693008978954).
301587,中瑞股份,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,31.43亿,41.86,1.55,-0.17,-0.74,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.7382316097153595).; PEG近似值计算失败：利润增长率无效或非正 (-0.7382316097153595).
301613,新铝时代,2025-06-09,AdaptedMAPullbackStrategy,Daily,72.25亿,37.44,4.66,0.70,0.21,1.81,是,是,否,否,,
600051,宁波联合,2025-06-09,AdaptedMAPullbackStrategy,Daily,22.73亿,28.00,0.67,0.61,0.94,0.30,是,是,是,是,,
600053,九鼎投资,2025-06-09,AdaptedMAPullbackStrategy,Daily,66.94亿,,2.58,-0.25,-7.37,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-7.374020500047897).; PE计算失败：年度净利润无效或非正 (-268000000.00000003).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-7.374020500047897).; PE计算失败：年度净利润无效或非正 (-268000000.00000003).
600059,古越龙山,2025-06-09,AdaptedMAPullbackStrategy,Daily,99.18亿,48.14,1.67,-0.05,-0.05,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.0481545694264126).; PEG近似值计算失败：利润增长率无效或非正 (-0.0481545694264126).
600129,太极集团,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,121.01亿,454.03,3.39,-0.33,-0.70,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.6982024291497976).; PEG近似值计算失败：利润增长率无效或非正 (-0.6982024291497976).
600137,浪莎股份,2025-06-09,AdaptedMAPullbackStrategy,Daily,18.13亿,77.48,3.30,-0.10,0.96,0.80,是,否,否,是,,
600148,长春一东,2025-06-09,AdaptedMAPullbackStrategy,Daily,27.69亿,,5.96,-0.01,0.76,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2321200.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2321200.0).
600149,廊坊发展,2025-06-09,AdaptedMAPullbackStrategy,Daily,20.03亿,23.59,8.38,0.01,0.85,0.28,否,是,是,是,,
600192,长城电工,2025-06-09,AdaptedMAPullbackStrategy,Daily,33.93亿,,2.98,-0.26,-0.43,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.4327418862914656).; PE计算失败：年度净利润无效或非正 (-225000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.4327418862914656).; PE计算失败：年度净利润无效或非正 (-225000000.0).
600261,阳光照明,2025-06-09,ChanBreakoutStrategyV8,Daily,45.93亿,22.62,1.28,-0.17,0.15,1.47,是,否,是,否,,
600262,北方股份,2025-06-09,AdaptedMAPullbackStrategy,Daily,36.62亿,20.46,2.16,0.06,0.22,0.92,是,是,是,是,,
600336,澳柯玛,2025-06-09,AdaptedMAPullbackStrategy,Daily,56.82亿,,2.29,-0.14,0.29,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-48525400.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-48525400.0).
600343,航天动力,2025-06-09,AdaptedMAPullbackStrategy,Daily,76.07亿,,5.29,-0.01,-0.14,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14424047949008276).; PE计算失败：年度净利润无效或非正 (-187000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14424047949008276).; PE计算失败：年度净利润无效或非正 (-187000000.0).
600379,宝光股份,2025-06-09,AdaptedMAPullbackStrategy,Daily,35.86亿,39.69,4.66,-0.20,0.16,2.46,是,否,否,否,,
600379,宝光股份,2025-06-09,ChanBreakoutStrategyV8,Daily,35.86亿,39.69,4.66,-0.20,0.16,2.46,是,否,否,否,,
600418,江淮汽车,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,841.72亿,,7.52,-0.13,-3.12,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3.123809523809524).; PE计算失败：年度净利润无效或非正 (-1784000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3.123809523809524).; PE计算失败：年度净利润无效或非正 (-1784000000.0).
600476,湘邮科技,2025-06-09,AdaptedMAPullbackStrategy,Daily,28.43亿,215.50,19.34,0.26,1.71,1.26,否,是,否,否,,
600523,贵航股份,2025-06-09,AdaptedMAPullbackStrategy,Daily,59.19亿,33.25,1.91,0.09,0.05,7.14,是,是,否,否,,
600550,保变电气,2025-06-09,AdaptedMAPullbackStrategy,Daily,167.39亿,173.78,26.57,1.20,12.51,0.14,否,是,否,是,,
600616,金枫酒业,2025-06-09,AdaptedMAPullbackStrategy,Daily,40.54亿,703.68,2.06,-0.12,0.06,112.36,是,否,否,否,,
600650,锦江在线,2025-06-09,AdaptedMAPullbackStrategy,Daily,86.82亿,44.07,2.08,-0.20,-0.68,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.6792302196502986).; PEG近似值计算失败：利润增长率无效或非正 (-0.6792302196502986).
600684,珠江股份,2025-06-09,ChanBreakoutStrategyV8,Daily,34.14亿,219.20,7.33,0.07,3.16,0.69,否,是,否,是,,
600698,湖南天雁,2025-06-09,AdaptedMAPullbackStrategy,Daily,73.59亿,1787.36,9.56,0.10,0.40,44.21,否,是,否,否,,
600699,均胜电子,2025-06-09,AdaptedMAPullbackStrategy,Daily,246.24亿,25.65,1.80,0.10,0.11,2.39,是,是,是,否,,
600732,爱旭股份,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,207.98亿,,6.40,0.65,-2.29,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-2.2888642345881083).; PE计算失败：年度净利润无效或非正 (-5319000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-2.2888642345881083).; PE计算失败：年度净利润无效或非正 (-5319000000.0).
600760,中航沈飞,2025-06-09,ChanBreakoutStrategyV8,Daily,1505.99亿,44.37,8.60,-0.39,-0.40,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.39804469273743026).; PEG近似值计算失败：利润增长率无效或非正 (-0.39804469273743026).
600774,汉商集团,2025-06-09,AdaptedMAPullbackStrategy,Daily,26.26亿,,1.58,-0.24,-0.78,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.7820813308395874).; PE计算失败：年度净利润无效或非正 (-14587200.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.7820813308395874).; PE计算失败：年度净利润无效或非正 (-14587200.0).
600777,ST新潮,2025-06-09,AdaptedMAPullbackStrategy,Daily,218.30亿,8.41,1.01,-0.01,-0.12,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.11846318036286008).; PEG近似值计算失败：利润增长率无效或非正 (-0.11846318036286008).
600790,轻纺城,2025-06-09,AdaptedMAPullbackStrategy,Daily,55.99亿,39.71,0.90,-0.05,-0.47,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.467953994069548).; PEG近似值计算失败：利润增长率无效或非正 (-0.467953994069548).
600793,宜宾纸业,2025-06-09,AdaptedMAPullbackStrategy,Daily,51.64亿,,21.70,0.09,1.00,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-128000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-128000000.0).
600798,宁波海运,2025-06-09,AdaptedMAPullbackStrategy,Daily,45.61亿,206.14,1.17,-0.14,-0.89,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.8892165156420306).; PEG近似值计算失败：利润增长率无效或非正 (-0.8892165156420306).
600817,宇通重工,2025-06-09,AdaptedMAPullbackStrategy,Daily,64.05亿,28.21,2.57,0.01,0.62,0.45,是,是,是,是,,
600851,海欣股份,2025-06-09,ChanBreakoutStrategyV8,Daily,87.39亿,57.87,2.04,-0.03,0.03,22.46,是,否,否,否,,
600855,航天长峰,2025-06-09,AdaptedMAPullbackStrategy,Daily,59.04亿,,3.77,-0.34,0.01,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-246000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-246000000.0).
600862,中航高科,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,328.48亿,28.49,4.41,0.06,0.02,14.29,是,是,是,否,,
600881,亚泰集团,2025-06-09,AdaptedMAPullbackStrategy,Daily,62.38亿,,2.81,0.03,0.09,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2918000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2918000000.0).
600927,永安期货,2025-06-09,ChanBreakoutStrategyV8,Daily,215.57亿,37.49,1.68,-0.48,-0.88,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.8807825210290983).; PEG近似值计算失败：利润增长率无效或非正 (-0.8807825210290983).
600980,XD北矿科,2025-06-09,ChanBreakoutStrategyV8,Daily,35.58亿,33.57,2.52,0.16,0.06,5.92,是,是,否,否,,
601008,连云港,2025-06-09,AdaptedMAPullbackStrategy,Daily,85.73亿,44.88,2.08,-0.04,-0.48,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.48009497481935626).; PEG近似值计算失败：利润增长率无效或非正 (-0.48009497481935626).
601022,宁波远洋,2025-06-09,AdaptedMAPullbackStrategy,Daily,126.68亿,22.87,2.13,0.18,0.05,4.77,是,是,是,否,,
601113,华鼎股份,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,45.49亿,9.30,1.17,-0.45,0.17,0.54,是,否,是,是,,
601908,京运通,2025-06-09,AdaptedMAPullbackStrategy,Daily,77.99亿,,0.87,-0.54,0.80,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2361000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2361000000.0).
601956,东贝集团,2025-06-09,AdaptedMAPullbackStrategy,Daily,45.89亿,36.13,1.80,0.03,-0.06,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.05846893337217513).; PEG近似值计算失败：利润增长率无效或非正 (-0.05846893337217513).
603006,联明股份,2025-06-09,AdaptedMAPullbackStrategy,Daily,31.93亿,50.67,2.20,0.00,-0.23,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.23489543691783552).; PEG近似值计算失败：利润增长率无效或非正 (-0.23489543691783552).
603013,亚普股份,2025-06-09,AdaptedMAPullbackStrategy,Daily,90.58亿,18.12,2.06,0.06,0.01,23.19,是,是,是,否,,
603032,德新科技,2025-06-09,ChanBreakoutStrategyV8,Daily,37.46亿,,3.41,0.84,0.92,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-151000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-151000000.0).
603040,新坐标,2025-06-09,AdaptedMAPullbackStrategy,Daily,55.32亿,26.09,3.87,0.26,0.38,0.69,是,是,是,是,,
603055,台华新材,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,89.12亿,12.28,1.72,0.00,0.09,1.42,是,是,是,否,,
603065,宿迁联盛,2025-06-09,AdaptedMAPullbackStrategy,Daily,37.71亿,95.80,1.83,-0.03,-0.29,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.2872491458823745).; PEG近似值计算失败：利润增长率无效或非正 (-0.2872491458823745).
603095,越剑智能,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,43.39亿,44.03,1.74,0.40,1.79,0.25,是,是,否,是,,
603102,百合股份,2025-06-09,AdaptedMAPullbackStrategy,Daily,28.53亿,20.53,1.74,0.10,0.01,20.13,是,是,是,否,,
603108,润达医疗,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,109.02亿,197.21,2.54,-0.20,-4.06,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-4.064029057061202).; PEG近似值计算失败：利润增长率无效或非正 (-4.064029057061202).
603109,神驰机电,2025-06-09,AdaptedMAPullbackStrategy,Daily,55.55亿,28.64,2.79,0.39,2.85,0.10,是,是,是,是,,
603125,常青科技,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,61.78亿,30.28,2.61,0.01,-0.24,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.2379893008511078).; PEG近似值计算失败：利润增长率无效或非正 (-0.2379893008511078).
603139,康惠制药,2025-06-09,AdaptedMAPullbackStrategy,Daily,20.60亿,,2.45,-0.05,-16.87,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-16.869741323759552).; PE计算失败：年度净利润无效或非正 (-89625500.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-16.869741323759552).; PE计算失败：年度净利润无效或非正 (-89625500.0).
603313,梦百合,2025-06-09,ChanBreakoutStrategyV8,Daily,51.07亿,,1.38,0.12,1.96,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-151000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-151000000.0).
603321,梅轮电梯,2025-06-09,AdaptedMAPullbackStrategy,Daily,24.71亿,18.44,2.00,-0.11,-0.94,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.9415564043104624).; PEG近似值计算失败：利润增长率无效或非正 (-0.9415564043104624).
603331,百达精工,2025-06-09,AdaptedMAPullbackStrategy,Daily,21.01亿,63.62,1.61,0.04,-0.28,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.27518376957875523).; PEG近似值计算失败：利润增长率无效或非正 (-0.27518376957875523).
603335,迪生力,2025-06-09,AdaptedMAPullbackStrategy,Daily,21.49亿,,9.11,-0.25,-0.86,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8636060333962156).; PE计算失败：年度净利润无效或非正 (-145000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8636060333962156).; PE计算失败：年度净利润无效或非正 (-145000000.0).
603337,杰克股份,2025-06-09,AdaptedMAPullbackStrategy,Daily,175.11亿,21.56,3.65,0.10,0.31,0.70,是,是,是,是,,
603359,东珠生态,2025-06-09,AdaptedMAPullbackStrategy,Daily,33.86亿,,1.27,-0.15,-1.13,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.1269081209628178).; PE计算失败：年度净利润无效或非正 (-630000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.1269081209628178).; PE计算失败：年度净利润无效或非正 (-630000000.0).
603488,展鹏科技,2025-06-09,AdaptedMAPullbackStrategy,Daily,23.42亿,235.02,2.42,-0.26,-2.88,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-2.877257213775985).; PEG近似值计算失败：利润增长率无效或非正 (-2.877257213775985).
603507,振江股份,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,49.28亿,27.69,1.98,-0.06,-0.89,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.886388041411634).; PEG近似值计算失败：利润增长率无效或非正 (-0.886388041411634).
603538,美诺华,2025-06-09,ChanBreakoutStrategyV8,Daily,36.84亿,55.15,1.66,0.05,0.51,1.08,是,是,否,否,,
603586,金麒麟,2025-06-09,AdaptedMAPullbackStrategy,Daily,34.90亿,37.86,1.50,0.39,3.33,0.11,是,是,否,是,,
603590,康辰药业,2025-06-09,ChanBreakoutStrategyV8,Daily,52.35亿,124.00,1.66,0.07,0.07,18.17,是,是,否,否,,
603610,麒盛科技,2025-06-09,AdaptedMAPullbackStrategy,Daily,44.38亿,28.45,1.43,0.04,-0.01,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.010110654132393263).; PEG近似值计算失败：利润增长率无效或非正 (-0.010110654132393263).
603630,拉芳家化,2025-06-09,AdaptedMAPullbackStrategy,Daily,51.89亿,125.43,2.69,-0.06,-0.53,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.5329673082842397).; PEG近似值计算失败：利润增长率无效或非正 (-0.5329673082842397).
603725,天安新材,2025-06-09,AdaptedMAPullbackStrategy,Daily,23.69亿,23.45,3.06,0.10,0.24,0.99,否,是,是,是,,
603901,永创智能,2025-06-09,AdaptedMAPullbackStrategy,Daily,55.59亿,356.83,2.20,0.07,0.06,62.03,是,是,否,否,,
603937,丽岛新材,2025-06-09,ChanBreakoutStrategyV8,Daily,21.62亿,,1.37,0.33,-11.59,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-11.585766108136118).; PE计算失败：年度净利润无效或非正 (-34226500.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-11.585766108136118).; PE计算失败：年度净利润无效或非正 (-34226500.0).
603980,吉华集团,2025-06-09,ChanBreakoutStrategyV8,Daily,35.20亿,20.70,0.90,-0.07,-1.19,,否,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-1.1941158878504672).; PEG近似值计算失败：利润增长率无效或非正 (-1.1941158878504672).
603998,方盛制药,2025-06-09,ChanBreakoutStrategyV8,Daily,48.08亿,18.85,2.89,-0.05,0.26,0.73,是,否,是,是,,
605009,豪悦护理,2025-06-09,AdaptedMAPullbackStrategy,Daily,100.69亿,25.95,2.97,0.42,0.06,4.58,是,是,是,否,,
605055,迎丰股份,2025-06-09,AdaptedMAPullbackStrategy,Daily,34.76亿,78.67,3.01,-0.06,-1.13,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-1.132441023201505).; PEG近似值计算失败：利润增长率无效或非正 (-1.132441023201505).
605116,奥锐特,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,89.77亿,25.29,3.68,0.20,0.45,0.56,是,是,是,是,,
605138,盛泰集团,2025-06-09,AdaptedMAPullbackStrategy,Daily,38.72亿,83.01,1.51,-0.10,2.00,0.41,是,否,否,是,,
605169,洪通燃气,2025-06-09,AdaptedMAPullbackStrategy,Daily,31.15亿,18.00,1.60,0.44,9.51,0.02,是,是,是,是,,
605198,安德利,2025-06-09,AdaptedMAPullbackStrategy,Daily,177.36亿,67.95,6.49,0.59,0.61,1.11,是,是,否,否,,
605566,福莱蒽特,2025-06-09,ChanBreakoutStrategyV8,Daily,28.65亿,130.14,1.44,-0.17,-0.09,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.09124976826716798).; PEG近似值计算失败：利润增长率无效或非正 (-0.09124976826716798).
688059,华锐精密,2025-06-09,AdaptedMAPullbackStrategy,Daily,42.69亿,39.90,3.14,0.31,0.70,0.57,是,是,否,是,,
688084,晶品特装,2025-06-09,AdaptedMAPullbackStrategy,Daily,52.89亿,,3.39,2.13,0.61,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-57193000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-57193000.0).
688135,利扬芯片,2025-06-09,AdaptedMAPullbackStrategy,Daily,39.44亿,,3.55,0.11,-23.41,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-23.406203840472674).; PE计算失败：年度净利润无效或非正 (-61618700.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-23.406203840472674).; PE计算失败：年度净利润无效或非正 (-61618700.0).
688173,希荻微,2025-06-09,AdaptedMAPullbackStrategy,Daily,56.17亿,,3.83,0.45,0.44,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-291000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-291000000.0).
688178,万德斯,2025-06-09,AdaptedMAPullbackStrategy,Daily,21.31亿,,2.07,-0.41,-1.69,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.6921595525774284).; PE计算失败：年度净利润无效或非正 (-74209100.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.6921595525774284).; PE计算失败：年度净利润无效或非正 (-74209100.0).
688280,精进电动,2025-06-09,AdaptedMAPullbackStrategy,Daily,43.03亿,,6.84,0.47,1.40,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-436000000.00000006).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-436000000.00000006).
688314,康拓医疗,2025-06-09,AdaptedMAPullbackStrategy,Daily,25.10亿,28.40,3.81,0.18,0.21,1.38,是,是,是,否,,
688360,德马科技,2025-06-09,AdaptedMAPullbackStrategy,Daily,50.39亿,54.47,3.56,0.25,0.49,1.11,是,是,否,否,,
688375,国博电子,2025-06-09,AdaptedMAPullbackStrategy,Daily,333.47亿,68.76,5.34,-0.49,-0.52,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.5245338842975207).; PEG近似值计算失败：利润增长率无效或非正 (-0.5245338842975207).
688383,新益昌,2025-06-09,AdaptedMAPullbackStrategy,Daily,52.32亿,129.33,3.76,-0.14,-0.60,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.5958110008742921).; PEG近似值计算失败：利润增长率无效或非正 (-0.5958110008742921).
688386,泛亚微透,2025-06-09,AdaptedMAPullbackStrategy,Daily,31.61亿,31.88,4.21,0.26,0.43,0.74,是,是,否,是,,
688399,硕世生物,2025-06-09,ChanBreakoutStrategyV8,Daily,43.23亿,,1.32,0.01,-0.68,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.6800588998702206).; PE计算失败：年度净利润无效或非正 (-2001699.9999999998).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.6800588998702206).; PE计算失败：年度净利润无效或非正 (-2001699.9999999998).
