股票代码,股票简称,信号日期,信号来源,信号级别,net_profit_positive_3y_latest,pe,pe_lt_30,revenue_growth_yoy,profit_growth_yoy,growth_positive,peg_like_ratio,peg_like_lt_1,error_reason
600439,瑞贝卡,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-118000000.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
600505,西昌电力,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,699.5089,False,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
600744,华银电力,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-112999999.99999999).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
600751,海航科技,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,True,61.1295,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
600756,浪潮软件,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,False,365.6911,False,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
600774,汉商集团,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-14587200.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
600790,轻纺城,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,38.9837,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
600790,轻纺城,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,True,38.9837,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
600855,航天长峰,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-246000000.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
601008,连云港,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,42.4303,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
601083,锦江航运,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,2.2523,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
601086,国芳集团,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,146.1171,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
601399,国机重装,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,True,51.6278,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
601611,中国核建,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,True,13.6536,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
601700,风范股份,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,False,54.6691,False,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
601858,中国科传,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,True,37.1780,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603004,鼎龙科技,2025-05-26,ChanBreakoutStrategyV8,Daily,True,8.0417,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603065,宿迁联盛,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,44.6096,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603068,博通集成,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-24724899.999999996).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603102,百合股份,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,11.6140,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603119,浙江荣泰,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,37.9243,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603139,康惠制药,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-89625500.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603166,福达股份,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,52.8846,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603237,五芳斋,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,False,18.0123,True,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603258,电魂网络,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,True,163.4069,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603286,日盈电子,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,329.8301,False,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603313,梦百合,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-151000000.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603321,梅轮电梯,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,18.0555,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603331,百达精工,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,60.9617,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603351,威尔药业,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,25.7212,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603577,汇金通,2025-05-26,ChanBreakoutStrategyV8,Daily,True,20.4623,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603610,麒盛科技,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,27.8660,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603681,永冠新材,2025-05-26,ChanBreakoutStrategyV8,Daily,True,19.8595,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603697,有友食品,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,34.8798,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603719,良品铺子,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-46104500.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603777,来伊份,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-75267600.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603897,长城科技,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,21.6578,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603938,三孚股份,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,90.9065,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603966,法兰泰克,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,21.6073,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
603983,丸美生物,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,56.4406,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
605138,盛泰集团,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,81.6967,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
605167,利柏特,2025-05-26,ChanBreakoutStrategyV8,Daily,True,20.8167,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
605169,洪通燃气,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,17.5269,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
605188,国光连锁,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,2386.9040,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
605337,李子园,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,True,23.4721,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688011,新光光电,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-67958400.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688084,晶品特装,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-57193000.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688173,希荻微,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-291000000.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688233,神工股份,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,110.5731,False,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688319,欧林生物,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,False,333.7051,False,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688326,经纬恒润,2025-05-26,ChanBreakoutStrategyV8,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-550000000.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688375,国博电子,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,30.9384,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688409,富创精密,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,False,44.6030,False,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688580,伟思医疗,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,42.0563,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688602,康鹏科技,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-49531600.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688620,安凯微,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-56768200.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688682,霍莱沃,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,184.5110,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688716,中研股份,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,66.2815,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688719,爱科赛博,2025-05-26,ChanBreakoutStrategyV8,Daily,False,43.6611,False,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688722,同益中,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,37.1623,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
688737,中自科技,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-26211600.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
430478,峆一药业,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,20.2473,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
831195,三祥科技,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,19.1571,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
831768,拾比佰,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-3675000.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
831834,三维股份,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,22.8413,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
832802,保丽洁,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,17.0107,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
832876,慧为智能,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,815.3326,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
833266,生物谷,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-74401000.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
833429,康比特,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,34.3784,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
833454,同心传动,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,47.3362,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
833580,科创新材,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,81.4000,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
833781,瑞奇智造,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,False,62.3878,False,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
833943,优机股份,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,12.3888,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
834261,一诺威,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,15.1702,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
834639,晨光电缆,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,True,46.4428,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
835892,中科美菱,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,True,34.9950,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
836247,华密新材,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,60.6398,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
836419,万德股份,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,29.3867,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
836717,瑞星股份,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,True,32.4229,False,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
837242,建邦科技,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,12.0114,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
837748,路桥信息,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,False,78.2011,False,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
838163,方大新材,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,24.2507,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
839946,华阳变速,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-16306700.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
870656,海昇药业,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,9.8657,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
870976,视声智能,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,True,24.9972,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
871263,莱赛激光,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-8518100.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
871642,通易航天,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-1584800.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
871694,中裕科技,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,11.6491,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
873703,广厦环能,2025-05-26,RefactoredMultiLevelCrossStrategy,daily,True,9.3753,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
920066,科拜尔,2025-05-26,AdaptedMAPullbackStrategy,Daily,True,11.3553,True,,,,,,PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
920819,颖泰生物,2025-05-26,AdaptedMAPullbackStrategy,Daily,False,,,,,,,,3Y Profit: Not all checked recent/annual profits were positive.; PE not calculated: Invalid or non-positive annual profit for PE (-587000000.0).; PEG-like not calc: PE is NaN.; PEG-like not calc: Profit growth invalid or not positive for PEG (nan).; YoY growths not calc: Missing current period or previous year's same period report.
